"seqid","type","start","end","strand","ID","description"
"LmjF.01","IGI",42650,47547,"-","LmjF.01.0180","CLC-type chloride channel, putative"
"LmjF.21","IGI",734424,737226,"+","LmjF.21.1750","hypothetical protein, conserved"
"LmjF.36","IGI",1678800,1684157,"+","LmjF.36.4340","hypothetical protein, unknown function"
"LmjF.13","IGI",321103,324888,"-","LmjF.13.0940","N(2), N(2)-dimethylguanosine tRNA methyltransferase, putative"
"LmjF.18","IGI",167402,172455,"-","LmjF.18.0410","hypothetical protein, conserved"
"LmjF.31","IGI",214822,218291,"-","LmjF.31.0620","hypothetical protein, conserved"
"LmjF.28","IGI",115049,119642,"-","LmjF.28.0380","saccharopine dehydrogenase, putative"
"LmjF.26","IGI",670850,671009,"+","LmjF.26.snoRNA0578","H/ACA-like snoRNA"
"LmjF.36","IGI",2565828,2572223,"-","LmjF.36.6650","2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
"LmjF.28","IGI",288986,292500,"+","LmjF.28.0820","hypothetical protein, conserved"
"LmjF.36","IGI",1341190,1347833,"-","LmjF.36.3430","CRAL/TRIO domain containing protein, putative"
"LmjF.14","IGI",557237,562072,"+","LmjF.14.1340","delta-4 fatty acid desaturase"
"LmjF.17","IGI",104808,109676,"-","LmjF.17.0140","peptidase T, putative, metallo-peptidase, ClanMH, family M20B"
"LmjF.24","IGI",25801,29856,"+","LmjF.24.0140","ankyrin/TPR repeat protein"
"LmjF.07","IGI",558014,561269,"+","LmjF.07.1105","ATPase subunit 9, putative, pseudogene"
"LmjF.22","IGI",48529,55927,"-","LmjF.22.0120","hypothetical protein, conserved"
"LmjF.36","IGI",1373445,1377098,"-","LmjF.36.3540","Domain of unknown function (DUF3846)/TPR repeat, putative"
"LmjF.36","IGI",167461,173325,"+","LmjF.36.0590","Eukaryotic translation initiation factor 4E type 5, putative"
"LmjF.33","IGI",847633,851064,"+","LmjF.33.1890","hypothetical protein, conserved"
"LmjF.11","IGI",157320,162870,"-","LmjF.11.TRNAALA.02","tRNA-Ala"
"LmjF.33","IGI",773981,775344,"+","LmjF.33.1660","hypothetical protein, conserved"
"LmjF.36","IGI",1847281,1850706,"+","LmjF.36.4770","mitochondrial RNA binding complex 1 subunit, putative"
"LmjF.11","IGI",381415,381621,"+","LmjF.11.TRNAARG.01","tRNA-Arg"
"LmjF.27","IGI",45028,47687,"-","LmjF.27.0190","proteasome alpha 7 subunit, putative"
"LmjF.17","IGI",628971,633671,"+","LmjF.17.1330","hypothetical protein, conserved"
"LmjF.17","IGI",507911,515808,"+","LmjF.17.1040","hydrolase-like protein"
"LmjF.35","IGI",1062582,1067572,"+","LmjF.35.2570","hypothetical protein, conserved"
"LmjF.35","IGI",665444,668652,"-","LmjF.35.1540","rieske iron-sulfur protein, mitochondrial precursor, putative"
"LmjF.19","IGI",260092,266633,"+","LmjF.19.0610","hypothetical protein, conserved"
"LmjF.13","IGI",572623,579354,"-","LmjF.13.1550","hypothetical protein, conserved"
"LmjF.33","IGI",373025,378861,"+","LmjF.33.0812","beta tubulin"
"LmjF.27","IGI",286951,291283,"+","LmjF.27.0720","UBA/TS-N domain containing protein, putative"
"LmjF.33","IGI",307722,308402,"+","LmjF.33.snoRNA0107","H/ACA-like snoRNA"
"LmjF.36","IGI",405087,408599,"+","LmjF.36.1040","Flagellar C1a complex subunit C1a-32, putative"
"LmjF.05","IGI",246724,257574,"+","LmjF.05.0700","hypothetical protein, conserved"
"LmjF.36","IGI",223008,259144,"+","LmjF.36.0740","zinc finger protein family member, putative"
"LmjF.13","IGI",93128,96321,"-","LmjF.13.0290","alpha tubulin"
"LmjF.09","IGI",372584,375710,"-","LmjF.09.0950","O-phosphoseryl-tRNA(Sec) selenium transferase, putative"
"LmjF.33","IGI",1515041,1526324,"+","LmjF.33.3080","hypothetical protein, unknown function"
"LmjF.36","IGI",282721,286129,"+","LmjF.36.0800","TFIIH basal transcription factor subunit, putative"
"LmjF.32","IGI",615962,621898,"-","LmjF.32.1570","Putative GTPase activating protein for Arf, putative"
"LmjF.01","IGI",193031,198853,"+","LmjF.01.0670","hypothetical protein, conserved"
"LmjF.05","IGI",452842,453256,"+","LmjF.05.snoRNA0074","H/ACA-like snoRNA"
"LmjF.36","IGI",510561,518670,"-","LmjF.36.1400","The ARF-like 2 binding protein BART, putative"
"LmjF.25","IGI",392586,395599,"+","LmjF.25.1015","protein transport protein Sec61 gamma subunit, putative"
"LmjF.24","IGI",562153,570375,"+","LmjF.24.1530","ATP-dependent DEAD/H DNA helicase recQ, putative"
"LmjF.19","IGI",23021,25942,"-","LmjF.19.0130","Der1-like family, putative"
"LmjF.18","IGI",21298,25236,"-","LmjF.18.0080","3-beta hydroxysteroid dehydrogenase/isomerase family, putative"
"LmjF.26","IGI",654364,654554,"+","LmjF.26.snoRNA0551","H/ACA-like snoRNA"
"LmjF.16","IGI",66795,73025,"-","LmjF.16.0210","mitochondrial ornithine transporter 1-like protein"
"LmjF.05","IGI",163877,169899,"+","LmjF.05.0510","ATP synthase F1, alpha subunit, putative"
"LmjF.32","IGI",1064912,1067928,"-","LmjF.32.2710","ribosomal protein L27, putative"
"LmjF.33","IGI",439523,448812,"+","LmjF.33.0960","nicotinate phosphoribosyltransferase, putative"
"LmjF.22","IGI",681352,687754,"+","LmjF.22.1670","hypothetical protein, conserved"
"LmjF.30","IGI",813057,828961,"-","LmjF.30.2180","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative"
"LmjF.18","IGI",16919,22424,"-","LmjF.18.0070","zinc-finger of a C2HC-type/Double zinc ribbon, putative"
"LmjF.24","IGI",681057,686042,"-","LmjF.24.1860","hypothetical protein, conserved"
"LmjF.30","IGI",188474,199529,"-","LmjF.30.0590","Bardet-Biedl syndrome 2 protein"
"LmjF.10","IGI",113281,115882,"+","LmjF.10.0250","pterin 4 alpha carbinolamine dehydratase, putative"
"LmjF.33","IGI",312285,318882,"+","LmjF.33.ncRNA2","unspecified product"
"LmjF.30","IGI",68585,72261,"-","LmjF.30.0240","hypothetical protein, conserved"
"LmjF.13","IGI",74312,79417,"-","LmjF.13.0240","Domain of unknown function (DUF4200), putative"
"LmjF.16","IGI",247375,252514,"-","LmjF.16.0710","hypothetical protein, conserved"
"LmjF.36","IGI",1166869,1172452,"-","LmjF.36.2850","hypothetical protein, conserved"
"LmjF.30","IGI",236817,237924,"+","LmjF.30.0740","hypothetical protein, conserved"
"LmjF.26","IGI",259177,261942,"-","LmjF.26.0890","40S ribosomal protein S16, putative"
"LmjF.12","IGI",282252,293729,"+","LmjF.12.0520","vacuolar ATP synthase subunit, putative"
"LmjF.23","IGI",219889,223059,"+","LmjF.23.1620","hypothetical protein"
"LmjF.16","IGI",103086,105844,"-","LmjF.16.0290","proteasome 26S non-ATPase subunit 9, putative"
"LmjF.18","IGI",717400,720681,"+","LmjF.18.1620","Got1/Sft2-like family, putative"
"LmjF.29","IGI",178489,186477,"-","LmjF.29.0510","ADF/Cofilin"
"LmjF.26","IGI",653059,653419,"+","LmjF.26.snoRNA0433","C/D snoRNA"
"LmjF.34","IGI",546408,554384,"-","LmjF.34.1220","inositol 5-phosphatase-like protein"
"LmjF.09","IGI",548954,551009,"-","LmjF.09.1460","rhodanese-like domain containing protein, putative"
"LmjF.34","IGI",1557340,1564088,"+","LmjF.34.3600","adenosine kinase-like protein"
"LmjF.26","IGI",21095,25553,"-","LmjF.26.0075","hypothetical protein, conserved"
"LmjF.10","IGI",456993,460767,"-","LmjF.10.1010","nucleoside phosphorylase-like protein"
"LmjF.34","IGI",331971,335485,"+","LmjF.34.0740","CBF/Mak21 family, putative"
"LmjF.21","IGI",41901,52273,"+","LmjF.21.0130","STE/STE11 serine/threonine-protein kinase, putative"
"LmjF.20","IGI",41550,45713,"-","LmjF.20.0130","phosphatidylinositol-4-phosphate 5-kinase related"
"LmjF.09","IGI",148229,150862,"+","LmjF.09.0365","Ankyrin repeats (3 copies), putative"
"LmjF.08","IGI",195046,198292,"+","LmjF.08.0490","hypothetical protein, conserved"
"LmjF.34","IGI",504226,513835,"-","LmjF.34.1130","hypothetical protein, conserved"
"LmjF.25","IGI",190941,200524,"-","LmjF.25.0540","hypothetical protein SCD6.10"
"LmjF.20","IGI",196831,202343,"+","LmjF.20.0560","cytidine triphosphate synthase, putative"
"LmjF.36","IGI",1297771,1299977,"-","LmjF.36.3260","hypothetical protein, conserved"
"LmjF.05","IGI",453448,453630,"+","LmjF.05.snoRNA0078","H/ACA-like snoRNA"
"LmjF.29","IGI",727244,735160,"-","LmjF.29.1590","hypothetical protein, unknown function"
"LmjF.27","IGI",433042,438203,"-","LmjF.27.1010","hypothetical protein, conserved"
"LmjF.25","IGI",817750,822703,"-","LmjF.25.2140","succinyl-CoA synthetase alpha subunit, putative"
"LmjF.35","IGI",830561,833305,"+","LmjF.35.2050","60S ribosomal protein L32"
"LmjF.06","IGI",436870,440535,"+","LmjF.06.1040","hypothetical protein, conserved"
"LmjF.16","IGI",608516,611611,"-","LmjF.16.1450","hypothetical protein, unknown function"
"LmjF.28","IGI",818549,819521,"-","LmjF.28.2095","Uncharacterised protein family (UPF0220), putative"
"LmjF.19","IGI",546711,551288,"+","LmjF.19.1290","SPFH domain / Band 7 family, putative"
"LmjF.15","IGI",303072,314749,"+","LmjF.15.0710","hypothetical protein, conserved"
"LmjF.34","IGI",1339382,1344561,"+","LmjF.34.2990","hypothetical protein, unknown function"
"LmjF.26","IGI",647985,648268,"+","LmjF.26.snoRNA0530","H/ACA-like snoRNA"
"LmjF.32","IGI",513152,517839,"+","LmjF.32.1330","PPPDE putative peptidase domain containing protein, putative"
"LmjF.22","IGI",319060,323988,"-","LmjF.22.0790","translation initiation factor SUI1, putative"
"LmjF.26","IGI",435066,441007,"+","LmjF.26.1280","hypothetical protein, conserved"
"LmjF.26","IGI",675580,675748,"+","LmjF.26.snoRNA0453","H/ACA-like snoRNA"
"LmjF.07","IGI",208001,216482,"+","LmjF.07.0475","hypothetical protein, conserved"
"LmjF.34","IGI",308169,323344,"-","LmjF.34.0690","flagellar attachment zone protein, putative"
"LmjF.30","IGI",101448,106407,"-","LmjF.30.0330","Rab-GTPase-TBC domain containing protein, putative"
"LmjF.30","IGI",323561,327790,"+","LmjF.30.0980","autophagy protein 5"
"LmjF.33","IGI",221090,224958,"-","LmjF.33.0520","d-xylulose reductase, putative"
"LmjF.27","IGI",370469,370679,"+","LmjF.27.snoRNA0173","H/ACA-like snoRNA"
"LmjF.35","IGI",789573,794229,"+","LmjF.35.1960","ribosomal protein L32-like protein"
"LmjF.35","IGI",371524,379853,"+","LmjF.35.0810","hypothetical protein, unknown function"
"LmjF.26","IGI",671988,672183,"+","LmjF.26.snoRNA0615","C/D snoRNA"
"LmjF.27","IGI",302464,312020,"+","LmjF.27.0770","Flagella connector protein 1"
"LmjF.27","IGI",250577,261189,"+","LmjF.27.0660","hypothetical protein, conserved"
"LmjF.36","IGI",2196640,2199784,"-","LmjF.36.5730","hypothetical protein, conserved"
"LmjF.17","IGI",97655,102173,"-","LmjF.17.0120","hypothetical protein, conserved"
"LmjF.15","IGI",604861,607263,"-","LmjF.15.1500","hypothetical protein, conserved"
"LmjF.11","IGI",122948,132739,"+","LmjF.11.0400","tubulin-tyrsoine ligase-like protein"
"LmjF.26","IGI",958307,977244,"+","LmjF.26.2380","Fibronectin type III domain containing protein, putative"
"LmjF.36","IGI",1079432,1079876,"-","LmjF.36.snoRNA0067","C/D snoRNA"
"LmjF.05","IGI",150568,153919,"+","LmjF.05.0470","hypothetical protein, unknown function"
"LmjF.29","IGI",856588,860411,"-","LmjF.29.1970","hypothetical protein, unknown function"
"LmjF.12","IGI",479680,488500,"+","LmjF.12.0765","surface antigen protein 2, putative"
"LmjF.34","IGI",658117,664274,"-","LmjF.34.1450","R3H-associated N-terminal domain containing protein, putative"
"LmjF.32","IGI",1378240,1384206,"+","LmjF.32.3430","Uncharacterised protein family UPF0564, putative"
"LmjF.27","IGI",604501,608565,"+","LmjF.27.1460","proteasome regulatory non-ATP-ase subunit 3, putative"
"LmjF.10","IGI",284756,287287,"-","LmjF.10.0560","zinc binding dehydrogenase-like protein"
"LmjF.35","IGI",1187265,1197114,"-","LmjF.35.2920","hypothetical protein, conserved"
"LmjF.12","IGI",4799,6584,"+","LmjF.12.0030","proteasome beta-1 subunit, putative"
"LmjF.08","IGI",551252,558255,"+","LmjF.08.1230","beta tubulin"
"LmjF.36","IGI",1400484,1405223,"-","LmjF.36.3620","EF-hand domain pair, putative"
"LmjF.15","IGI",211227,216856,"+","LmjF.15.0520","ecotin, putative"
"LmjF.24","IGI",492587,497582,"+","LmjF.24.1390","Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative"
"LmjF.34","IGI",1025681,1029562,"-","LmjF.34.2300","hypothetical protein, conserved"
"LmjF.15","IGI",433263,437622,"-","LmjF.15.0980","DNA repair protein Rad9, putative"
"LmjF.32","IGI",1451142,1456824,"+","LmjF.32.3542","hypothetical protein, conserved"
"LmjF.35","IGI",1680547,1680746,"+","LmjF.35.snoRNA0197","H/ACA-like snoRNA"
"LmjF.05","IGI",295583,298329,"+","LmjF.05.0800","MYND zinc finger (ZnF) domain-like protein"
"LmjF.23","IGI",368930,377024,"-","LmjF.23.0750","hypothetical protein, conserved"
"LmjF.14","IGI",106872,113186,"+","LmjF.14.0360","hypothetical protein, conserved"
"LmjF.36","IGI",1165694,1170215,"-","LmjF.36.2845","hypothetical protein, conserved"
"LmjF.17","IGI",544471,548297,"+","LmjF.17.1120","hypothetical protein, conserved"
"LmjF.11","IGI",306017,309349,"+","LmjF.11.0760","40S ribosomal protein S21, putative"
"LmjF.21","IGI",116968,120227,"+","LmjF.21.0370","Rtr1/RPAP2 family, putative"
"LmjF.26","IGI",1058855,1066744,"+","LmjF.26.2650","hypothetical protein, conserved"
"LmjF.07","IGI",278828,283124,"+","LmjF.07.0600","electron transfer flavoprotein-ubiquinone oxidoreductase, putative"
"LmjF.16","IGI",396525,409590,"+","LmjF.16.1040","Protein of unknown function (DUF3184), putative"
"LmjF.34","IGI",43087,46031,"+","LmjF.34.0130","malate dehydrogenase, putative"
"LmjF.33","IGI",1542358,1544042,"+","LmjF.33.3150","40S ribosomal protein S13, putative"
"LmjF.31","IGI",839581,851555,"-","LmjF.31.1790","amino acid permease"
"LmjF.22","IGI",481065,484332,"+","LmjF.22.1140","adaptor complex AP-1 medium subunit, putative"
"LmjF.33","IGI",1030308,1041851,"+","LmjF.33.2290","STE/STE11 serine/threonine-protein kinase, putative"
"LmjF.27","IGI",1009978,1013570,"+","LmjF.27.rRNA.46","28S ribosomal RNA (LSU-epsilon, M4)"
"LmjF.10","IGI",377271,383380,"-","LmjF.10.0800","hypothetical protein, conserved"
"LmjF.20","IGI",356366,359611,"+","LmjF.20.0860","hypothetical protein, conserved"
"LmjF.34","IGI",1314428,1318536,"+","LmjF.34.2900","ribosomal protein L3, putative"
"LmjF.07","IGI",93731,103567,"-","LmjF.07.0250","STE/STE7 protein kinase, putative"
"LmjF.10","IGI",311128,314429,"-","LmjF.10.0640","hypothetical protein, conserved"
"LmjF.36","IGI",2330060,2336936,"-","LmjF.36.6060","eukaryotic translation initiation factor 4 gamma 4"
"LmjF.28","IGI",109458,112522,"+","LmjF.28.0350","Sugar efflux transporter for intercellular exchange, putative"
"LmjF.34","IGI",1573188,1581207,"+","LmjF.34.3645","hypothetical protein (pseudogene)"
"LmjF.10","IGI",554304,559961,"+","LmjF.10.1300","phosphate-Repressible Phosphate Permease-like protein"
"LmjF.31","IGI",63447,69363,"-","LmjF.31.0250","ATP-dependent RNA helicase, putative"
"LmjF.31","IGI",808623,816684,"-","LmjF.31.1740","hypothetical protein, conserved"
"LmjF.31","IGI",1342313,1349018,"-","LmjF.31.2790","ADP-ribosylation factor, putative"
"LmjF.36","IGI",2010311,2013494,"-","LmjF.36.5220","hypothetical protein, conserved"
"LmjF.35","IGI",401900,404220,"+","LmjF.35.0890","MICOS complex subunit MIC17, putative"
"LmjF.28","IGI",484573,487388,"+","LmjF.28.1300","hypothetical protein, conserved"
"LmjF.28","IGI",1034453,1037245,"+","LmjF.28.2680","cytochrome oxidase assembly protein-like protein"
"LmjF.33","IGI",571390,574298,"+","LmjF.33.1245","hypothetical protein, conserved"
"LmjF.06","IGI",505754,512079,"-","LmjF.06.1290","hypothetical protein, unknown function"
"LmjF.29","IGI",21871,27020,"-","LmjF.29.0100","hypothetical protein, conserved"
"LmjF.16","IGI",567262,571443,"-","LmjF.16.1370","hypothetical protein, conserved"
"LmjF.28","IGI",569028,573808,"+","LmjF.28.1530","ATP-dependent RNA helicase FAL1, putative"
"LmjF.34","IGI",1844967,1846829,"+","LmjF.34.4540","13 kDa deflagellation-inducible protein, putative"
"LmjF.25","IGI",393994,399238,"+","LmjF.25.1020","dehydrogenase-like protein"
"LmjF.36","IGI",2338620,2344588,"-","LmjF.36.6080","rab-like GTPase activating protein, putative"
"LmjF.32","IGI",1535320,1537970,"+","LmjF.32.3840","Cornichon protein, putative"
"LmjF.13","IGI",445319,451353,"-","LmjF.13.1290","hypothetical protein, conserved"
"LmjF.14","IGI",3995,8110,"+","LmjF.14.0020","phosphatidylinositol 3-kinase 2, putative"
"LmjF.09","IGI",433984,438045,"-","LmjF.09.1070","eukaryotic translation initiation factor 2 subunit, putative"
"LmjF.14","IGI",48159,51604,"+","LmjF.14.0190","Thioredoxin-like, putative"
"LmjF.04","IGI",350592,359954,"-","LmjF.04.0900","hypothetical protein"
"LmjF.29","IGI",279152,284205,"-","LmjF.29.0770","hypothetical protein, conserved"
"LmjF.31","IGI",1381211,1386855,"-","LmjF.31.2940","squalene synthase, putative"
"LmjF.21","IGI",255421,266006,"+","LmjF.21.0800","CCR4-NOT transcription complex subunit 1"
"LmjF.32","IGI",211070,214677,"+","LmjF.32.0610","hypothetical protein, conserved"
"LmjF.08","IGI",386260,395193,"+","LmjF.08.0860","hypothetical protein, unknown function"
"LmjF.34","IGI",666510,669285,"-","LmjF.34.1470","EAP30/Vps36 family, putative"
"LmjF.21","IGI",672296,676399,"-","LmjF.21.1566","Microtubule-binding protein MIP-T3, putative"
"LmjF.14","IGI",29598,32353,"+","LmjF.14.0120","hypothetical protein, conserved"
"LmjF.22","IGI",544429,555525,"-","LmjF.22.1320","hypothetical protein, unknown function"
"LmjF.29","IGI",423968,427248,"+","LmjF.29.1090","ribosomal protein L1a, putative"
"LmjF.33","IGI",92511,92693,"-","LmjF.33.snoRNA0118","C/D snoRNA"
"LmjF.35","IGI",893890,902824,"+","LmjF.35.2200","RNA-binding protein, putative"
"LmjF.27","IGI",891407,900382,"-","LmjF.27.2110","Lipase (class 3), putative"
"LmjF.19","IGI",367632,370483,"+","LmjF.19.0910","ATG8/AUT7/APG8/PAZ2, putative"
"LmjF.17","IGI",18723,21107,"-","LmjF.17.0040","DnaJ domain containing protein, putative"
"LmjF.28","IGI",767275,777597,"-","LmjF.28.1980","hypothetical protein, conserved"
"LmjF.21","IGI",565512,573305,"-","LmjF.21.1370","hypothetical protein, unknown function"
"LmjF.27","IGI",141566,164884,"+","LmjF.27.0490","calpain-like cysteine peptidase, putative"
"LmjF.27","IGI",551184,555527,"+","LmjF.27.1320","Cupin-like domain containing protein, putative"
"LmjF.05","IGI",85232,87850,"+","LmjF.05.0270","hypothetical protein, conserved"
"LmjF.15","IGI",73978,77374,"-","LmjF.15.0190","cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
"LmjF.05","IGI",275276,280458,"+","LmjF.05.0750","Flavodoxin/Radical SAM superfamily/Wyosine base formation, putative"
"LmjF.22","IGI",20709,24632,"-","LmjF.22.0070","hypothetical protein, conserved"
"LmjF.34","IGI",804306,809849,"-","LmjF.34.1820","amastin-like surface protein, putative"
"LmjF.36","IGI",2577109,2580804,"-","LmjF.36.6690","f2o10.10 protein-like protein"
"LmjF.35","IGI",426620,433954,"+","LmjF.35.0960","hypothetical protein, conserved"
"LmjF.16","IGI",639540,642853,"-","LmjF.16.1510","hypothetical protein, conserved"
"LmjF.31","IGI",856472,868544,"-","LmjF.31.1820","amino acid permease"
"LmjF.23","IGI",617334,636223,"+","LmjF.23.1310","dynein heavy chain, putative"
"LmjF.15","IGI",318830,322950,"+","LmjF.15.0740","Protein of unknown function (DUF2871), putative"
"LmjF.06","IGI",284204,288384,"+","LmjF.06.0730","serine-threonine dehydratase, putative"
"LmjF.36","IGI",50340,53653,"-","LmjF.36.0160","hypothetical protein, conserved"
"LmjF.27","IGI",862157,867866,"-","LmjF.27.2010","hypothetical protein, conserved"
"LmjF.36","IGI",1172867,1175099,"-","LmjF.36.2870","40S ribosomal protein S24e"
"LmjF.13","IGI",14762,23387,"-","LmjF.13.0080","mitochondrial DNA polymerase I protein B, putative"
"LmjF.22","IGI",588841,589080,"-","LmjF.22.snoRNA0034","C/D snoRNA"
"LmjF.17","IGI",169672,174727,"-","LmjF.17.0370","hypothetical protein, unknown function"
"LmjF.23","IGI",188260,191604,"+","LmjF.23.0510","hypothetical protein, conserved"
"LmjF.36","IGI",492867,498031,"-","LmjF.36.1360","adenylate kinase, putative"
"LmjF.09","IGI",63600,65993,"+","LmjF.09.0150","ATG8/AUT7/APG8/PAZ2, putative"
"LmjF.18","IGI",179586,180007,"-","LmjF.18.snoRNA0102","H/ACA-like snoRNA"
"LmjF.26","IGI",375490,379600,"+","LmjF.26.1150","hypothetical protein, conserved"
"LmjF.25","IGI",626686,626893,"-","LmjF.25.snoRNA0179","C/D snoRNA"
"LmjF.32","IGI",333544,336583,"+","LmjF.32.0900","hypothetical protein, conserved"
"LmjF.20","IGI",329107,329309,"+","LmjF.20.snoRNA0180","C/D snoRNA"
"LmjF.34","IGI",1401941,1406580,"+","LmjF.34.3160","hypothetical protein, conserved"
"LmjF.18","IGI",177402,177718,"-","LmjF.18.snoRNA0134","C/D snoRNA"
"LmjF.27","IGI",848543,851293,"-","LmjF.27.1970","small nuclear ribonucleoprotein protein, putative"
"LmjF.35","IGI",282228,286519,"+","LmjF.35.0590","hypothetical protein, conserved"
"LmjF.32","IGI",720904,724927,"-","LmjF.32.1860","hypothetical protein, conserved"
"LmjF.33","IGI",890041,894401,"+","LmjF.33.2000","Presenilin enhancer-2 subunit of gamma secretase, putative"
"LmjF.31","IGI",304045,315899,"-","LmjF.31.0850","hypothetical protein"
"LmjF.34","IGI",394938,398101,"+","LmjF.34.0910","hypothetical protein, conserved"
"LmjF.34","IGI",1276548,1280710,"+","LmjF.34.2790","hypothetical protein, conserved"
"LmjF.29","IGI",544056,565294,"+","LmjF.29.ncRNA2","unspecified product"
"LmjF.32","IGI",485065,493291,"+","LmjF.32.1260","CRAL/TRIO domain containing protein, putative"
"LmjF.18","IGI",286847,293990,"+","LmjF.18.0680","citrate synthase, putative"
"LmjF.25","IGI",617681,617940,"-","LmjF.25.snoRNA0125","C/D snoRNA"
"LmjF.29","IGI",1127735,1136574,"+","LmjF.29.2630","Present in the outer mitochondrial membrane proteome 24"
"LmjF.25","IGI",56382,60085,"-","LmjF.25.0190","ubiquitin carboxyl-terminal hydrolase, putative"
"LmjF.08","IGI",27678,32351,"+","LmjF.08.0100","kinetoplastid-specific dual specificity phosphatase, putative"
"LmjF.08","IGI",304853,316000,"+","LmjF.08.0710","amastin-like protein"
"LmjF.27","IGI",378139,378349,"-","LmjF.27.snoRNA0164","H/ACA-like snoRNA"
"LmjF.24","IGI",379927,386112,"+","LmjF.24.1100","pre-mRNA-splicing factor ATP-dependent RNA helicase, putative"
"LmjF.28","IGI",269294,273834,"-","LmjF.28.0740","hypothetical protein, conserved"
"LmjF.27","IGI",130659,139777,"+","LmjF.27.0470","glycosomal transporter (GAT3), putative"
"LmjF.07","IGI",422505,436834,"+","LmjF.07.0850","ubiquitin-conjugating enzyme E2, putative"
"LmjF.09","IGI",570147,0,"-","LmjF.09.1550","hypothetical protein, conserved"
"LmjF.16","IGI",664109,667122,"+","LmjF.16.1570","hypothetical protein, conserved"
"LmjF.27","IGI",869349,873100,"-","LmjF.27.2030","branched-chain amino acid aminotransferase, putative"
"LmjF.10","IGI",410581,412848,"-","LmjF.10.0890","FKBP-type peptidyl-prolyl cis-trans isomerase, putative"
"LmjF.10","IGI",201292,211236,"+","LmjF.10.0440","Zinc finger, C3HC4 type (RING finger), putative"
"LmjF.29","IGI",346183,348319,"+","LmjF.29.0900","IPP transferase, putative"
"LmjF.04","IGI",326297,331840,"-","LmjF.04.0840","atypical dual specificity phosphatase, putative"
"LmjF.24","IGI",764260,766740,"-","LmjF.24.2080","40S ribosomal protein S8, putative"
"LmjF.23","IGI",316988,321958,"-","LmjF.23.0670","oxidoreductase-like protein"
"LmjF.20","IGI",327663,327947,"+","LmjF.20.snoRNA0255","C/D snoRNA"
"LmjF.36","IGI",1243001,1248789,"-","LmjF.36.3100","ATP synthase, putative"
"LmjF.36","IGI",2641861,2643387,"-","LmjF.36.6870","EVE domain containing protein, putative"
"LmjF.36","IGI",2001356,2005897,"-","LmjF.36.5200","hypothetical protein, conserved"
"LmjF.24","IGI",284203,294938,"+","LmjF.24.0820","inositol polyphosphate phosphatase, putative"
"LmjF.17","IGI",409290,412540,"-","LmjF.17.0840","hypothetical protein, conserved"
"LmjF.36","IGI",1333619,1335967,"-","LmjF.36.3380","hypothetical protein, conserved"
"LmjF.35","IGI",892727,895339,"+","LmjF.35.2190","60S ribosomal protein L12, putative"
"LmjF.07","IGI",198640,201259,"-","LmjF.07.0430","3-hydroxyacyl-ACP dehydratase, putative"
"LmjF.32","IGI",1024609,1034817,"-","LmjF.32.2630","superoxide dismutase, putative"
"LmjF.21","IGI",166428,172094,"-","LmjF.21.0530","hypothetical protein, conserved"
"LmjF.36","IGI",1231872,1233300,"-","LmjF.36.3040","pre-mRNA branch site protein p14, putative"
"LmjF.32","IGI",169697,173551,"-","LmjF.32.0460","prostaglandin f synthase, putative"
"LmjF.12","IGI",180802,183738,"-","LmjF.12.0420","Iron-containing alcohol dehydrogenase, putative"
"LmjF.33","IGI",180750,184305,"-","LmjF.33.0390","hypothetical protein, conserved"
"LmjF.08","IGI",14942,17650,"+","LmjF.08.0060","phosphoglycerate mutase protein, putative"
"LmjF.30","IGI",254124,259020,"+","LmjF.30.0805","hypothetical protein, conserved"
"LmjF.25","IGI",623986,624193,"-","LmjF.25.snoRNA0175","C/D snoRNA"
"LmjF.28","IGI",398360,406615,"+","LmjF.28.1090","ATP-grasp domain containing protein, putative"
"LmjF.35","IGI",32821,35624,"-","LmjF.35.0120","LMBR1-like membrane protein, putative"
"LmjF.32","IGI",438295,441726,"+","LmjF.32.1120","mitochondrial carrier protein-like protein"
"LmjF.27","IGI",529506,533886,"-","LmjF.27.1265","cation transporter, putative"
"LmjF.33","IGI",211951,216404,"-","LmjF.33.0490","hypothetical protein, conserved"
"LmjF.34","IGI",1348294,1356951,"+","LmjF.34.3020","CK1/TTBK protein kinase, putative"
"LmjF.09","IGI",558542,560274,"-","LmjF.09.1505","hypothetical protein, conserved"
"LmjF.34","IGI",597943,603789,"-","LmjF.34.1340","hypothetical protein, conserved"
"LmjF.17","IGI",607432,611438,"+","LmjF.17.1260","Organic solute transport protein 1, putative"
"LmjF.31","IGI",1372926,1375161,"-","LmjF.31.2905","hypothetical protein, conserved"
"LmjF.25","IGI",300060,305306,"+","LmjF.25.0800","DNL zinc finger, putative"
"LmjF.16","IGI",148385,152865,"-","LmjF.16.0430","hypothetical protein, conserved"
"LmjF.35","IGI",137202,142669,"+","LmjF.35.0470","hypothetical protein, conserved"
"LmjF.22","IGI",232101,243106,"-","LmjF.22.0630","hypothetical protein, unknown function"
"LmjF.36","IGI",269703,274655,"+","LmjF.36.0770","hypothetical protein, conserved"
