"seqid","type","start","end","strand","ID","description"
"TcChr34-S","IGI",934351,937128,"-","TcCLB.507739.70","Carnosine N-methyltransferase, putative"
"TcChr39-S","IGI",866369,868654,"-","TcCLB.510431.110","hypothetical protein"
"TcChr20-S","IGI",1,7186,"-","TcCLB.506341.50","trans-sialidase, Group VIII, putative"
"TcChr31-S","IGI",246324,261680,"-","TcCLB.508367.50","hypothetical protein, conserved (pseudogene)"
"TcChr29-S","IGI",713738,720184,"+","TcCLB.508211.50","hypothetical protein, conserved"
"TcChr39-S","IGI",776454,779632,"-","TcCLB.506811.100","Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1, putative"
"TcChr20-S","IGI",573034,575300,"-","TcCLB.508099.20","serine-alanine-and proline-rich protein, putative"
"TcChr30-S","IGI",75534,77721,"-","TcCLB.507817.30","kinetoplastid kinetochore protein 13"
"TcChr30-S","IGI",556572,562418,"+","TcCLB.509203.70","DNA topoisomerase II, putative"
"TcChr39-S","IGI",230195,233389,"+","TcCLB.506925.450","autophagy protein APG9, putative"
"TcChr27-S","IGI",302427,307410,"-","TcCLB.506775.90","PIF1 helicase-like protein, putative"
"TcChr35-S","IGI",764148,766393,"+","TcCLB.509157.260","hypothetical protein"
"TcChr19-S","IGI",50253,63424,"-","TcCLB.510847.70","dispersed gene family protein 1 (DGF-1), putative"
"TcChr21-S","IGI",614844,616769,"+","TcCLB.510173.30","Thiopurine S-methyltransferase (TPMT), putative"
"TcChr39-S","IGI",632783,634047,"+","TcCLB.506125.30","phosphoglycerate kinase, putative"
"TcChr12-S","IGI",359430,366769,"-","TcCLB.511407.50","hypothetical protein, conserved"
"TcChr37-S","IGI",880941,882328,"+","TcCLB.507709.130","EF-hand domain pair, putative"
"TcChr19-S","IGI",277307,280166,"-","TcCLB.508569.140","hypothetical protein, conserved"
"TcChr34-S","IGI",823895,825676,"+","TcCLB.507737.40","hypothetical protein, conserved (fragment)"
"TcChr32-S","IGI",880265,883803,"+","TcCLB.511729.50","hypothetical protein, conserved"
"TcChr40-S","IGI",1253519,1260969,"+","TcCLB.510275.370","Mucin-associated surface protein (MASP), subgroup S136"
"TcChr26-S","IGI",270619,271850,"+","TcCLB.510721.13","tRNA-Leu:anticodon TAA"
"TcChr34-S","IGI",460356,462262,"-","TcCLB.510879.120","ribosomal protein L3, putative"
"TcChr35-S","IGI",635759,636978,"+","TcCLB.509267.60","NADH-ubiquinone oxidoreductase complex I subunit, putative"
"TcChr20-S","IGI",424031,425463,"+","TcCLB.510257.30","ribulose-5-phosphate 3-epimerase, putative"
"TcChr31-S","IGI",750980,754790,"+","TcCLB.509895.50","hypothetical protein, conserved"
"TcChr17-S","IGI",216084,220338,"-","TcCLB.511303.90","RNA cytidine acetyltransferase"
"TcChr32-S","IGI",685280,692154,"-","TcCLB.511745.60","hypothetical protein"
"TcChr40-S","IGI",1827988,1836597,"-","TcCLB.506543.113","hypothetical protein, conserved"
"TcChr33-S","IGI",667998,671058,"+","TcCLB.506467.10","hypothetical protein, conserved"
"TcChr20-S","IGI",561206,563713,"+","TcCLB.506667.170","hypothetical protein"
"TcChr25-S","IGI",623454,625870,"+","TcCLB.506743.160","STE/STE20 serine/threonine-protein kinase, putative"
"TcChr41-S","IGI",1878656,1882049,"-","TcCLB.506763.150","Mucin-associated surface protein (MASP), subgroup S079"
"TcChr37-S","IGI",815161,818856,"-","TcCLB.507711.250","hypothetical protein, conserved"
"TcChr38-S","IGI",1109267,1112377,"+","TcCLB.511173.120","mucin-associated surface protein (MASP, pseudogene), putative"
"TcChr31-S","IGI",831815,833849,"+","TcCLB.505123.28","Kinesin-13 4, putative"
"TcChr36-S","IGI",765068,770809,"+","TcCLB.508181.70","hypothetical protein, conserved"
"TcChr28-S","IGI",38347,39302,"-","TcCLB.430281.20","hypothetical protein (fragment)"
"TcChr15-S","IGI",345711,351594,"-","TcCLB.509453.70","protein transport protein Sec24C, putative"
"TcChr40-S","IGI",1145363,1147720,"-","TcCLB.510269.50","Mucin-associated surface protein (MASP), subgroup S046"
"TcChr16-S","IGI",17337,20225,"-","TcCLB.507179.14","hypothetical protein"
"TcChr40-S","IGI",515189,517674,"+","TcCLB.509649.59","root hair defective 3 GTP-binding protein (RHD3), putative"
"TcChr33-S","IGI",262138,267150,"+","TcCLB.507699.120","mucin TcMUCII, putative"
"TcChr31-S","IGI",487951,519769,"+","TcCLB.407477.10","thiolase protein-like protein, putative"
"TcChr40-S","IGI",1325241,1328286,"-","TcCLB.508161.40","mucin TcMUCII (pseudogene), putative"
"TcChr38-S","IGI",1176205,1179321,"+","TcCLB.511173.430","Mucin-associated surface protein (MASP), subgroup S130"
"TcChr28-S","IGI",232269,236725,"-","TcCLB.508389.154","Mucin-associated surface protein (MASP), subgroup S097"
"TcChr14-S","IGI",36639,38574,"-","TcCLB.504127.20","hypothetical protein"
"TcChr20-S","IGI",643221,645734,"+","TcCLB.508109.30","Mucin-associated surface protein (MASP), subgroup S104"
"TcChr41-S","IGI",970865,974236,"-","TcCLB.508081.80","hypothetical protein"
"TcChr33-S","IGI",151448,153802,"-","TcCLB.506829.50","Ring finger domain/Zn-finger in ubiquitin-hydrolases and other protein, putative"
"TcChr14-S","IGI",541975,546661,"-","TcCLB.509589.30","Kinesin-13 5, putative"
"TcChr28-S","IGI",568608,571037,"+","TcCLB.507859.31","hypothetical protein"
"TcChr32-S","IGI",821209,822914,"-","TcCLB.509167.170","tRNA (Guanine-1)-methyltransferase, putative"
"TcChr11-S","IGI",477222,479860,"+","TcCLB.508265.80","hypothetical protein"
"TcChr11-S","IGI",334443,336798,"-","TcCLB.506659.39","protein phosphatase 2C, putative"
"TcChr40-S","IGI",1904783,1908586,"-","TcCLB.504077.40","translation elongation factor EF-2, putative"
"TcChr15-S","IGI",63220,68650,"+","TcCLB.511867.200","hypothetical protein, conserved"
"TcChr35-S","IGI",66038,85489,"-","TcCLB.507035.30","dispersed gene family protein 1 (DGF-1), putative"
"TcChr18-S","IGI",284734,290182,"+","TcCLB.511603.80","Mucin-associated surface protein (MASP), subgroup S013"
"TcChr22-S","IGI",178430,179926,"+","TcCLB.506375.25","C/D small nucleolar RNA (snoRNA), TB8C3C2"
"TcChr31-S","IGI",298683,300784,"+","TcCLB.507757.30","hypothetical protein, conserved"
"TcChr39-S","IGI",411537,412710,"-","TcCLB.506367.89","hypothetical protein, conserved"
"TcChr26-S","IGI",582814,583955,"-","TcCLB.503789.34","hypothetical protein, conserved"
"TcChr36-S","IGI",927922,935542,"-","TcCLB.503575.27","hypothetical protein, conserved"
"TcChr22-S","IGI",616463,617593,"+","TcCLB.509769.20","hypothetical protein, conserved"
"TcChr33-S","IGI",1015711,1018585,"+","TcCLB.504769.150","hypothetical protein"
"TcChr36-S","IGI",185018,188938,"-","TcCLB.506591.20","U-box domain protein, putative"
"TcChr40-S","IGI",1831451,1839105,"-","TcCLB.430061.9","Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative"
"TcChr20-S","IGI",12182,13654,"-","TcCLB.506341.10","N-acetylglucosamine-6-phosphate deacetylase-like protein, putative"
"TcChr17-S","IGI",214439,216596,"-","TcCLB.511303.80","Organic solute transport protein 1, putative"
"TcChr32-S","IGI",938868,939863,"+","TcCLB.506945.310","hypothetical protein, conserved"
"TcChr39-S","IGI",1391502,1393945,"+","TcCLB.510737.10","6-phosphogluconate dehydrogenase, decarboxylating, putative"
"TcChr34-S","IGI",803438,805688,"+","TcCLB.507735.30","hypothetical protein, conserved"
"TcChr1-S","IGI",52835,0,"+","TcCLB.507999.10","dispersed gene family protein 1 (DGF-1), putative"
"TcChr14-S","IGI",185848,187229,"+","TcCLB.506227.40","hypothetical protein, conserved"
"TcChr35-S","IGI",665971,670132,"+","TcCLB.511707.30","hypothetical protein, conserved"
"TcChr32-S","IGI",810367,817854,"-","TcCLB.509167.190","STE/STE11 serine/threonine-protein kinase, putative"
"TcChr10-S","IGI",293269,294692,"-","TcCLB.511131.98","Ribosomal protein L1p/L10e family, putative"
"TcChr32-S","IGI",199795,199960,"-","TcCLB.504935.40","H/ACA snoRNA, TC6C1H2"
"TcChr6-S","IGI",326720,329781,"-","TcCLB.507603.90","hypothetical protein"
"TcChr39-S","IGI",576556,590000,"+","TcCLB.509449.5","receptor-type adenylate cyclase, putative (fragment)"
"TcChr10-S","IGI",278332,279423,"-","TcCLB.511131.40","hypothetical protein"
"TcChr31-S","IGI",53121,97610,"+","TcCLB.510971.69","hypothetical protein, conserved (fragment)"
"TcChr5-S","IGI",104023,105413,"-","TcCLB.508949.10","hypothetical protein, conserved"
"TcChr7-S","IGI",344898,346276,"+","TcCLB.504883.40","hypothetical protein, conserved"
"TcChr32-S","IGI",540606,542399,"+","TcCLB.511747.14","hypothetical protein, conserved"
"TcChr6-S","IGI",4518,8358,"-","TcCLB.507997.14","trans-sialidase, putative (fragment)"
"TcChr12-S","IGI",59851,68705,"-","TcCLB.506683.240","trans-sialidase, Group II, putative"
"TcChr33-S","IGI",491197,495121,"+","TcCLB.510561.50","Mucin-associated surface protein (MASP), subgroup S089"
"TcChr9-S","IGI",225848,227775,"+","TcCLB.503805.30","hypothetical protein, conserved"
"TcChr30-S","IGI",796647,799198,"+","TcCLB.507075.40","Mucin-associated surface protein (MASP) (fragment)"
"TcChr22-S","IGI",328943,329159,"+","TcCLB.504427.232","tRNA-Gln:anticodon TTG"
"TcChr25-S","IGI",432192,433357,"+","TcCLB.511399.76","elongation factor 1-gamma (EF-1-gamma, pseudogene), putative"
"TcChr37-S","IGI",723565,724888,"-","TcCLB.504625.80","hypothetical protein, conserved"
"TcChr32-S","IGI",367835,371678,"+","TcCLB.509965.110","importin alpha, putative"
"TcChr38-S","IGI",1192388,1193720,"+","TcCLB.511173.496","Mucin-associated surface protein (MASP) (fragment)"
"TcChr17-S","IGI",224787,231697,"-","TcCLB.511303.120","hypothetical protein, conserved"
"TcChr2-S","IGI",62222,65172,"-","TcCLB.449247.20","hypothetical protein, conserved"
"TcChr34-S","IGI",1028710,1032919,"+","TcCLB.509631.100","hypothetical protein, conserved (pseudogene)"
"TcChr17-S","IGI",551615,553818,"+","TcCLB.510053.10","hypothetical protein, conserved"
"TcChr34-S","IGI",826568,830981,"+","TcCLB.506265.10","hypothetical protein, conserved"
"TcChr27-S","IGI",654711,659297,"+","TcCLB.506825.100","hypothetical protein, conserved"
"TcChr24-S","IGI",303292,309216,"+","TcCLB.408573.5","hypothetical protein"
"TcChr41-S","IGI",277740,282867,"+","TcCLB.508687.20","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr40-S","IGI",1870579,1877846,"-","TcCLB.504047.50","hypothetical protein, conserved"
"TcChr27-S","IGI",435802,436421,"+","TcCLB.506779.178","H/ACA snoRNA, TC6C1H3"
"TcChr33-S","IGI",616215,619151,"+","TcCLB.508347.130","deoxyhypusine hydroxylase, putative"
"TcChr37-S","IGI",1133300,1140991,"-","TcCLB.507641.14","neurobeachin/beige protein, putative"
"TcChr39-S","IGI",1477016,1480630,"+","TcCLB.510743.110","Zeta toxin, putative"
"TcChr25-S","IGI",362738,365905,"+","TcCLB.503477.20","transaldolase, putative"
"TcChr24-S","IGI",691790,692794,"+","TcCLB.506413.10","CDP-DAG synthase, putative (fragment)"
"TcChr34-S","IGI",46095,50507,"-","TcCLB.507875.60","beta galactofuranosyl glycosyltransferase, putative"
"TcChr18-S","IGI",144573,146728,"-","TcCLB.504017.40","aminomethyltransferase, mitochondrial, putative"
"TcChr35-S","IGI",538893,542846,"+","TcCLB.507041.40","U5 snRNP-associated 102 kDa protein, putative"
"TcChr28-S","IGI",261719,265028,"-","TcCLB.510621.40","hypothetical protein"
"TcChr34-S","IGI",414712,416427,"-","TcCLB.504057.65","hypothetical protein, conserved"
"TcChr30-S","IGI",596912,599649,"+","TcCLB.507527.40","cation transporter, putative"
"TcChr20-S","IGI",141319,142596,"+","TcCLB.510295.30","RNA editing complex protein MP18, putative"
"TcChr29-S","IGI",778358,780795,"+","TcCLB.503579.80","hypothetical protein, conserved"
"TcChr41-S","IGI",290065,292799,"+","TcCLB.508683.9","dispersed gene family protein 1 (DGF-1), putative"
"TcChr27-S","IGI",629235,635910,"+","TcCLB.506825.180","STE/STE11 serine/threonine-protein kinase, putative"
"TcChr31-S","IGI",836258,838803,"+","TcCLB.505123.4","ATP-dependent RNA helicase, putative (fragment)"
"TcChr36-S","IGI",288696,292077,"+","TcCLB.503643.10","KU70 protein, putative"
"TcChr36-S","IGI",656594,657989,"+","TcCLB.506699.3","NOL1/NOP2/sun family, putative"
"TcChr9-S","IGI",245729,247947,"+","TcCLB.511425.19","hypothetical protein, conserved (pseudogene)"
"TcChr28-S","IGI",368929,373541,"-","TcCLB.511797.210","trans-sialidase (pseudogene), putative"
"TcChr31-S","IGI",874789,884009,"+","TcCLB.509955.50","hypothetical protein, conserved"
"TcChr28-S","IGI",446033,462871,"-","TcCLB.506973.70","dispersed gene family protein 1 (DGF-1), putative"
"TcChr39-S","IGI",722354,726014,"-","TcCLB.504153.280","hypothetical protein, conserved"
"TcChr16-S","IGI",309737,313028,"+","TcCLB.510285.120","COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative"
"TcChr41-S","IGI",2239755,2244485,"-","TcCLB.506755.160","AAA ATPase, putative"
"TcChr40-S","IGI",1713824,1719918,"+","TcCLB.503717.130","trans-sialidase (pseudogene), putative"
"TcChr22-S","IGI",400591,410955,"-","TcCLB.510507.40","transmembrane amino acid transporter, putative"
"TcChr24-S","IGI",680525,685787,"+","TcCLB.506411.10","thimet oligopeptidase, putative"
"TcChr10-S","IGI",345114,348204,"-","TcCLB.508781.20","ATP synthase, putative"
"TcChr40-S","IGI",1565615,1568266,"-","TcCLB.418405.30","trans-sialidase, putative"
"TcChr35-S","IGI",293945,297397,"-","TcCLB.503749.10","Serine hydrolase (FSH1)/RWD domain/50S ribosome-binding GTPase/GTPase of unknown function C-terminal, putative"
"TcChr28-S","IGI",105300,105540,"+","TcCLB.508385.5","C/D small nucleolar RNA (snoRNA), TB10C3C3"
"TcChr38-S","IGI",1193620,1196230,"+","TcCLB.511175.10","Mucin-associated surface protein (MASP)"
"TcChr20-S","IGI",60425,61634,"-","TcCLB.508169.110","Transcription factor S-II (TFIIS), central domain containing protein, putative"
"TcChr35-S","IGI",152671,154971,"-","TcCLB.511529.90","enolase, putative"
"TcChr41-S","IGI",367265,372166,"-","TcCLB.505025.144","UEV domain/Zinc finger, C3HC4 type (RING finger), putative"
"TcChr29-S","IGI",670161,672198,"+","TcCLB.503899.10","heat shock 70 kDa protein, putative"
"TcChr31-S","IGI",694022,698434,"+","TcCLB.511327.20","hypothetical protein (fragment)"
"TcChr11-S","IGI",68417,83232,"-","TcCLB.510307.330","dispersed gene family protein 1 (DGF-1), putative"
"TcChr26-S","IGI",662829,669242,"-","TcCLB.507667.11","GPI ethanolamine phosphate transferase 3, putative (fragment)"
"TcChr20-S","IGI",542528,548947,"+","TcCLB.506667.90","trans-sialidase, Group V, putative"
"TcChr24-S","IGI",252311,257651,"-","TcCLB.429257.10","Gar1/Naf1 RNA binding region, putative"
"TcChr39-S","IGI",37119,38374,"-","TcCLB.507093.30","hypothetical protein, conserved"
"TcChr6-S","IGI",66910,68792,"-","TcCLB.506529.180","hypothetical protein, conserved"
"TcChr36-S","IGI",204963,211554,"-","TcCLB.403153.10","receptor-type adenylate cyclase (pseudogene), putative"
"TcChr26-S","IGI",93933,96256,"+","TcCLB.511071.160","hypothetical protein, conserved"
"TcChr36-S","IGI",221980,224252,"-","TcCLB.504431.64","High mobility group protein TDP1"
"TcChr39-S","IGI",1547610,1549692,"+","TcCLB.503557.30","hypothetical protein, conserved"
"TcChr34-S","IGI",539246,629071,"+","TcCLB.508131.10","hypothetical protein, conserved (pseudogene)"
"TcChr10-S","IGI",172698,175186,"+","TcCLB.506457.149","hypothetical protein, conserved (fragment)"
"TcChr31-S","IGI",437771,440568,"+","TcCLB.507585.20","hypothetical protein, conserved"
"TcChr39-S","IGI",1334797,1339363,"+","TcCLB.507011.10","hypothetical protein, conserved"
"TcChr7-S","IGI",288519,293316,"+","TcCLB.506579.10","ABC transporter, putative"
"TcChr34-S","IGI",993239,996313,"-","TcCLB.509633.60","serine/threonine-protein phosphatase PP1, putative"
"TcChr23-S","IGI",481193,482911,"-","TcCLB.511625.40","protein phosphatase 2C, putative"
"TcChr27-S","IGI",716888,720855,"+","TcCLB.509153.90","dihydrofolate reductase-thymidylate synthase"
"TcChr41-S","IGI",510423,519718,"-","TcCLB.511557.50","Present in the outer mitochondrial membrane proteome 17"
"TcChr23-S","IGI",348159,350874,"-","TcCLB.507547.90","Phosphoenolpyruvate carboxykinase [ATP], glycosomal"
"TcChr9-S","IGI",96068,100526,"-","TcCLB.506891.10","Metal-binding domain-containing protein"
"TcChr25-S","IGI",36624,55970,"-","TcCLB.433033.10","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr28-S","IGI",235051,239580,"-","TcCLB.508389.160","trans-sialidase (pseudogene), putative"
"TcChr16-S","IGI",178299,179385,"+","TcCLB.510719.35","ribosomal protein L29, putative"
"TcChr8-S","IGI",191127,194369,"-","TcCLB.504033.100","hypothetical protein, conserved"
"TcChr34-S","IGI",302180,303832,"-","TcCLB.503865.30","LicD family, putative"
"TcChr22-S","IGI",373175,375885,"-","TcCLB.503829.80","hypothetical potein, conserved"
"TcChr37-S","IGI",222743,226546,"+","TcCLB.506251.40","hypothetical protein"
"TcChr39-S","IGI",94189,99743,"-","TcCLB.507093.229","U-rich RNA-binding protein UBP-2"
"TcChr40-S","IGI",1725806,1727927,"+","TcCLB.508021.10","trans-sialidase, putative"
"TcChr33-S","IGI",796792,803290,"+","TcCLB.509979.320","trans-sialidase, Group V, putative"
"TcChr38-S","IGI",100103,102163,"+","TcCLB.503453.80","hypothetical protein, conserved"
"TcChr10-S","IGI",386441,388353,"-","TcCLB.508783.10","hypothetical protein, conserved (pseudogene)"
"TcChr19-S","IGI",198451,200415,"-","TcCLB.510861.50","VID27 cytoplasmic protein, putative"
"TcChr12-S","IGI",125861,128074,"+","TcCLB.503595.19","ATP-dependent DEAD/H RNA helicase, putative (fragment)"
"TcChr25-S","IGI",672502,675330,"+","TcCLB.508559.25","C/D small nucleolar RNA (snoRNA), TB8C3C3, 3' partial"
"TcChr37-S","IGI",212346,217223,"+","TcCLB.506249.70","ATP-binding cassette protein subfamily G"
"TcChr22-S","IGI",124821,126853,"+","TcCLB.509497.20","hypothetical protein, conserved"
"TcChr10-S","IGI",23315,25718,"-","TcCLB.511911.21","hypothetical protein, conserved"
"TcChr41-S","IGI",762519,764960,"+","TcCLB.506599.40","hypothetical protein"
"TcChr7-S","IGI",198378,203149,"+","TcCLB.508277.350","cation transporter, putative"
"TcChr14-S","IGI",294871,296478,"-","TcCLB.506733.120","hypothetical protein, conserved"
"TcChr14-S","IGI",242272,246214,"+","TcCLB.506737.90","trans-sialidase, Group V, putative"
"TcChr16-S","IGI",288091,290435,"+","TcCLB.510285.60","ubiquinone biosynthesis methyltransferase, putative"
"TcChr37-S","IGI",910265,910406,"+","TcCLB.507709.13","H/ACA snoRNA, TC10C2H2"
"TcChr33-S","IGI",897081,899328,"+","TcCLB.509975.30","Mucin-associated surface protein (MASP), subgroup S044"
"TcChr8-S","IGI",228173,231536,"-","TcCLB.510241.10","hypothetical protein, conserved"
"TcChr11-S","IGI",286396,289508,"-","TcCLB.506661.30","fatty acid elongase, putative"
"TcChr41-S","IGI",622514,627233,"+","TcCLB.504039.230","Mucin-associated surface protein (MASP), subgroup S002"
"TcChr36-S","IGI",653038,655143,"+","TcCLB.506699.10","hypothetical protein, conserved"
"TcChr41-S","IGI",294963,304619,"+","TcCLB.508681.31","hypothetical protein"
"TcChr16-S","IGI",249014,249101,"+","TcCLB.510283.19","C/D small nucleolar RNA (snoRNA), TB11C2C2"
"TcChr4-S","IGI",24738,27270,"-","TcCLB.509537.20","hypothetical protein, conserved"
"TcChr19-S","IGI",434911,435949,"+","TcCLB.508973.69","Protein of unknown function (DUF1674), putative"
"TcChr30-S","IGI",43509,45780,"-","TcCLB.507521.110","pumilio/PUF RNA binding protein 5, putative"
"TcChr33-S","IGI",515820,520305,"+","TcCLB.506895.40","Kinesin-13 1, putative"
"TcChr30-S","IGI",254668,255835,"+","TcCLB.506933.107","hypothetical protein, conserved"
"TcChr28-S","IGI",145734,150565,"+","TcCLB.510615.10","hypothetical protein, conserved"
"TcChr22-S","IGI",329947,330582,"+","TcCLB.504427.239","tRNA-Arg:anticodon TCG"
"TcChr31-S","IGI",715469,717858,"+","TcCLB.505007.39","hypothetical protein, conserved"
"TcChr40-S","IGI",886904,891802,"+","TcCLB.506359.10","hypothetical protein, conserved"
"TcChr26-S","IGI",587443,589482,"-","TcCLB.503789.10","hypothetical protein"
"TcChr21-S","IGI",506112,509491,"-","TcCLB.503953.10","hypothetical protein, conserved"
"TcChr34-S","IGI",710701,718993,"+","TcCLB.506635.10","hypothetical protein (pseudogene)"
"TcChr16-S","IGI",276630,284072,"+","TcCLB.510285.20","PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative"
"TcChr2-S","IGI",88013,91745,"-","TcCLB.506717.10","fatty acid elongase, putative"
"TcChr39-S","IGI",1584633,1586578,"-","TcCLB.510747.140","Nop53 (60S ribosomal biogenesis), putative"
"TcChr11-S","IGI",492360,500864,"+","TcCLB.510403.71","trans-sialidase (pseudogene), putative"
"TcChr34-S","IGI",770309,773781,"+","TcCLB.506637.80","hypothetical protein"
"TcChr36-S","IGI",116540,119348,"-","TcCLB.508075.50","hypothetical protein, conserved"
"TcChr41-S","IGI",1973332,1978269,"+","TcCLB.510371.120","Mucin-associated surface protein (MASP), subgroup S068"
"TcChr22-S","IGI",619866,622262,"+","TcCLB.509767.240","hypothetical protein, conserved"
"TcChr7-S","IGI",43305,52651,"-","TcCLB.509265.110","trans-sialidase, Group IV, putative"
"TcChr7-S","IGI",349849,0,"+","TcCLB.504883.70","hypothetical protein, conserved (pseudogene)"
"TcChr27-S","IGI",143231,149244,"-","TcCLB.510101.290","hypothetical protein, conserved"
"TcChr34-S","IGI",78764,81198,"-","TcCLB.509891.60","Eukaryotic protein of unknown function (DUF914), putative"
"TcChr36-S","IGI",613609,618935,"-","TcCLB.508183.29","hypothetical protein, conserved (fragment)"
"TcChr41-S","IGI",167785,173089,"+","TcCLB.511127.300","hypothetical protein, conserved"
"TcChr39-S","IGI",445820,447669,"-","TcCLB.506369.30","JmjC domain, hydroxylase, putative"
"TcChr27-S","IGI",31959,35195,"-","TcCLB.504149.160","phosphoinositide-specific phospholipase C, putative"
"TcChr34-S","IGI",931756,933261,"-","TcCLB.507739.50","EF-hand domain pair, putative"
"TcChr39-S","IGI",1447737,1452230,"+","TcCLB.510741.180","ATP-dependent RNA helicase, putative"
"TcChr12-S","IGI",414622,416609,"-","TcCLB.508989.110","hypothetical protein, conserved"
"TcChr24-S","IGI",277057,280919,"-","TcCLB.509127.70","Nop14-like family, putative"
"TcChr39-S","IGI",151372,153413,"+","TcCLB.506925.120","eukaryotic translation initiation factor 5A"
"TcChr38-S","IGI",416188,421058,"-","TcCLB.508125.130","mucin TcMUCII, putative"
"TcChr40-S","IGI",994772,996878,"+","TcCLB.509805.180","ttaggg binding factor, putative"
"TcChr21-S","IGI",269368,271636,"-","TcCLB.414517.9","hypothetical protein, conserved (fragment)"
"TcChr41-S","IGI",1763116,1771255,"-","TcCLB.510377.270","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr33-S","IGI",583620,591239,"+","TcCLB.508347.40","hypothetical protein, conserved"
"TcChr34-S","IGI",292383,293913,"-","TcCLB.503865.80","phosphatidylinositol 4-kinase, putative"
"TcChr36-S","IGI",141245,145297,"-","TcCLB.510149.50","tfiih basal transcription factor complex helicase xpb subunit"
"TcChr40-S","IGI",1031610,1040994,"+","TcCLB.507831.40","Zinc finger CCCH domain-containing protein 35"
"TcChr34-S","IGI",1001354,1002831,"-","TcCLB.509633.10","CBF/Mak21 family, putative"
"TcChr38-S","IGI",433447,436319,"+","TcCLB.508125.22","mucin TcMUCII (pseudogene), putative"
"TcChr30-S","IGI",486920,489197,"-","TcCLB.511801.20","D123, putative"
"TcChr32-S","IGI",909297,910148,"+","TcCLB.506945.90","hypothetical protein, conserved"
"TcChr23-S","IGI",363944,367405,"-","TcCLB.509099.40","hypothetical protein, conserved"
"TcChr41-S","IGI",649351,653970,"-","TcCLB.504039.120","mucin TcMUCII, putative"
"TcChr25-S","IGI",656029,660833,"+","TcCLB.506743.4","eukaryotic translation initiation factor 1A, putative (fragment)"
"TcChr21-S","IGI",281690,284628,"-","TcCLB.503531.20","SET domain containing protein, putative"
"TcChr39-S","IGI",1828158,1831149,"+","TcCLB.510769.140","hypothetical protein, conserved"
"TcChr41-S","IGI",1338741,1341257,"-","TcCLB.510015.50","mucin TcMUC (pseudogene), putative"
"TcChr32-S","IGI",853212,856143,"-","TcCLB.509167.10","hypothetical protein, conserved"
"TcChr25-S","IGI",38269,64775,"-","TcCLB.508837.34","dispersed gene family protein 1 (DGF-1), putative (fragment)"
"TcChr35-S","IGI",333352,349420,"-","TcCLB.511541.40","hypothetical protein, conserved"
"TcChr21-S","IGI",631155,634564,"+","TcCLB.510173.110","Zinc finger, C3HC4 type (RING finger), putative"
"TcChr9-S","IGI",75746,77549,"-","TcCLB.511417.100","histone chaperone ASF1A"
"TcChr15-S","IGI",319756,324273,"-","TcCLB.509451.50","hypothetical protein, conserved"
"TcChr18-S","IGI",395124,400698,"+","TcCLB.506965.40","trans-sialidase (pseudogene), putative"
"TcChr16-S","IGI",529814,532074,"-","TcCLB.506363.130","tRNA (Uracil-5-)-methyltransferase, putative"
"TcChr28-S","IGI",306057,310969,"-","TcCLB.406999.10","dispersed gene family protein 1 (DGF-1), putative (fragment)"
"TcChr32-S","IGI",859582,861234,"-","TcCLB.511731.70","hypothetical protein, conserved"
"TcChr39-S","IGI",140058,143601,"-","TcCLB.506925.70","epsin, putative"
"TcChr23-S","IGI",104074,108790,"-","TcCLB.508809.50","hypothetical protein"
"TcChr15-S","IGI",16803,18704,"-","TcCLB.509231.5","hypothetical protein, conserved (fragment)"
"TcChr11-S","IGI",279062,280718,"-","TcCLB.506661.70","hypothetical protein, conserved"
"TcChr26-S","IGI",712470,714608,"-","TcCLB.507669.180","poly A polymerase regulatory subunit, putative"
"TcChr41-S","IGI",2300382,2301777,"-","TcCLB.506753.130","rhodanese-like domain containing protein, putative"
"TcChr36-S","IGI",823084,825645,"-","TcCLB.510311.190","hypothetical protein, conserved"
"TcChr37-S","IGI",608991,611010,"+","TcCLB.504103.50","hypothetical protein, conserved"
"TcChr20-S","IGI",350805,352192,"+","TcCLB.506567.77","hypothetical protein, conserved (pseudogene)"
"TcChr40-S","IGI",143531,145426,"-","TcCLB.503641.19","peroxin 12, putative"
"TcChr35-S","IGI",1115589,1120730,"+","TcCLB.510911.50","glycine dehydrogenase [decarboxylating], putative"
"TcChr26-S","IGI",111640,113670,"+","TcCLB.511071.70","ubiquitin-conjugating enzyme E2, putative"
"TcChr41-S","IGI",430216,434326,"-","TcCLB.511553.200","Mucin-associated surface protein (MASP)"
"TcChr32-S","IGI",502283,503481,"+","TcCLB.511751.22","Ubiquitin family, putative"
"TcChr11-S","IGI",516634,519240,"+","TcCLB.504193.41","N-acetyltransferase complex ARD1 subunit (pseudogene), putative"
"TcChr14-S","IGI",431856,433699,"-","TcCLB.504011.60","hypothetical protein, conserved"
"TcChr39-S","IGI",335728,338013,"+","TcCLB.503893.60","UBA/TS-N domain containing protein, putative"
