"seqid","type","start","end","strand","ID","description"
"LinJ.08","IGI",132034,137749,"+","LINF_080008700","hypothetical protein - conserved"
"LinJ.32","IGI",35210,43113,"-","LINF_320006200","MEKK-related kinase 1 - putative"
"LinJ.05","IGI",258707,267816,"+","LINF_050012300","CYC2-like cyclin - putative"
"LinJ.20","IGI",82544,100416,"-","LINF_200007600","Midasin - putative"
"LinJ.20","IGI",553028,565805,"+","LINF_200017500","Raptor N-terminal CASPase like domain containing protein - putative"
"LinJ.30","IGI",321616,325017,"+","LINF_300015300","p22 protein precursor - putative"
"LinJ.34","IGI",1276550,1287844,"+","LINF_340035000","metallo-peptidase - Clan MC - Family M14"
"LinJ.08","IGI",187360,193215,"+","LINF_080009800","small ubiquitin protein - putative"
"LinJ.33","IGI",894079,904049,"+","LINF_330030200","hypothetical protein - conserved"
"LinJ.36","IGI",2431170,2435031,"-","LINF_360072300","ADP-ribosylation factor-like protein 3b - putative"
"LinJ.32","IGI",974812,977561,"-","LINF_320031800","hypothetical protein - conserved"
"LinJ.11","IGI",399660,410203,"+","LINF_110016200","hypothetical protein - conserved"
"LinJ.07","IGI",402369,419245,"+","LINF_070014500","hypothetical protein - conserved"
"LinJ.31","IGI",1516702,1520786,"+","LINF_310040800","Nodulin-like/Major Facilitator Superfamily - putative"
"LinJ.05","IGI",35597,41334,"+","LINF_050006200","protein kinase - putative"
"LinJ.32","IGI",164983,168637,"-","LINF_320009500","Protein of unknown function (DUF1279) - putative"
"LinJ.13","IGI",598796,605103,"-","LINF_130021400","T-complex protein 10 C-terminus - putative"
"LinJ.35","IGI",508221,514429,"+","LINF_350018500","hypothetical protein - conserved"
"LinJ.36","IGI",2459925,2465337,"-","LINF_360073000","glucose transporter 2"
"LinJ.22","IGI",269456,280189,"-","LINF_220011700","hypothetical protein - conserved"
"LinJ.32","IGI",1425542,1428224,"+","LINF_320043600","hypothetical protein - conserved"
"LinJ.34","IGI",1741788,1746156,"+","LINF_340048700","GRIP domain containing protein - putative"
"LinJ.33","IGI",414418,428810,"+","LINF_330017600","PSP1 C-terminal conserved region containing protein - putative"
"LinJ.35","IGI",1760138,1762843,"+","LINF_350051700","phosphatidylserine decarboxylase - putative"
"LinJ.28","IGI",684216,689867,"-","LINF_280024000","Putative GTPase activating protein for Arf - putative"
"LinJ.04","IGI",228295,235534,"-","LINF_040010700","DENN (AEX-3) domain containing protein - putative"
"LinJ.15","IGI",270656,276969,"+","LINF_150013500","CRAL/TRIO domain containing protein - putative"
"LinJ.13","IGI",166577,169037,"+","LINF_130010000","hypothetical protein - conserved"
"LinJ.34","IGI",1201566,1217724,"+","LINF_340033500","methyltransferase-like protein"
"LinJ.23","IGI",263844,270148,"-","LINF_230013400","hypothetical protein - conserved"
"LinJ.31","IGI",33495,37151,"-","LINF_310006300","hypothetical protein - conserved"
"LinJ.09","IGI",445312,448015,"-","LINF_090018500","mitochondrial RNA binding protein 2"
"LinJ.13","IGI",542430,547264,"-","LINF_130020200","Ran-binding protein 1 - putative"
"LinJ.16","IGI",74193,80768,"-","LINF_160007500","Elongator-like Protein 3a - putative"
"LinJ.26","IGI",151697,154097,"-","LINF_260010700","hypothetical protein - conserved"
"LinJ.17","IGI",340645,344420,"-","LINF_170013200","GRAM domain containing protein - putative"
"LinJ.15","IGI",350551,366525,"-","LINF_150015400","ATP-binding cassette subfamily A - member 1 - putative"
"LinJ.32","IGI",1451468,1455244,"+","LINF_320044400","BT1 family - putative"
"LinJ.19","IGI",543818,545899,"+","LINF_190018100","RNA binding protein - putative"
"LinJ.28","IGI",723691,730080,"-","LINF_280025000","Putative methyltransferase - putative"
"LinJ.16","IGI",329004,331824,"-","LINF_160014700","EF-hand domain pair/EF-hand domain containing protein - putative"
"LinJ.19","IGI",545101,548922,"+","LINF_190018200","SPFH domain / Band 7 family - putative"
"LinJ.29","IGI",269828,273019,"-","LINF_290012500","hypothetical protein"
"LinJ.24","IGI",434762,436956,"+","LINF_240017050","Surfeit locus protein 6 - putative"
"LinJ.02","IGI",72017,86346,"-","LINF_020006700","phosphoglycan beta 1 -3 galactosyltransferase"
"LinJ.34","IGI",291020,299220,"+","LINF_340012200","hypothetical protein - conserved"
"LinJ.30","IGI",478506,483782,"+","LINF_300019500","PLAC8 family - putative"
"LinJ.15","IGI",75271,78628,"-","LINF_150006900","Cytochrome b5-like Heme/Steroid binding domain containing protein - putative"
"LinJ.32","IGI",249176,254841,"+","LINF_320012700","hypothetical protein - conserved"
"LinJ.32","IGI",1302734,1313905,"+","LINF_320040200","chaperonin alpha subunit - putative"
"LinJ.26","IGI",67741,71432,"-","LINF_260007700","ras-like small GTPases - putative"
"LinJ.34","IGI",1552596,1557869,"+","LINF_340043100","hypothetical protein - conserved"
"LinJ.36","IGI",2092937,2097107,"-","LINF_360062600","hypothetical protein - conserved"
"LinJ.32","IGI",694297,697033,"-","LINF_320023700","hypothetical protein - conserved"
"LinJ.11","IGI",234475,240702,"+","LINF_110012000","aminopeptidase - putative"
"LinJ.26","IGI",445949,449748,"+","LINF_260018300","hypothetical protein - conserved"
"LinJ.21","IGI",60996,67192,"+","LINF_210007200","Leucine Rich repeat/CHAT domain containing protein - putative"
"LinJ.16","IGI",610841,615901,"-","LINF_160021000","hypothetical protein - conserved"
"LinJ.10","IGI",400050,403610,"-","LINF_100014600","hypothetical protein - conserved"
"LinJ.22","IGI",582102,587012,"-","LINF_220018900","hypothetical protein - conserved"
"LinJ.26","IGI",631566,634424,"+","LINF_260022900","hypothetical protein - conserved"
"LinJ.22","IGI",375467,378981,"+","LINF_220013900","hypothetical protein - conserved"
"LinJ.26","IGI",273957,281672,"-","LINF_260014500","hypothetical protein - conserved"
"LinJ.24","IGI",578598,582317,"+","LINF_240020600","translationally controlled tumor protein (TCTP) - putative"
"LinJ.11","IGI",90420,101838,"+","LINF_110008100","DNA repair and recombination helicase protein PIF2 - putative"
"LinJ.36","IGI",745070,749676,"-","LINF_360025200","Nucleolar complex-associated protein/CBF/Mak21 family - putative"
"LinJ.27","IGI",488386,493514,"-","LINF_270016400","hypothetical protein - conserved"
"LinJ.34","IGI",1355719,1365948,"+","LINF_340037350","hypothetical protein - conserved"
"LinJ.28","IGI",1187881,1189892,"-","LINF_280039500","glucosamine 6-phosphate n-acetyltransferase - putative"
"LinJ.35","IGI",897189,910367,"+","LINF_350029100","hypothetical protein - conserved"
"LinJ.22","IGI",67667,76037,"-","LINF_220006800","hypothetical protein - conserved"
"LinJ.22","IGI",552233,554501,"+","LINF_220017900","ChaC-like protein - putative"
"LinJ.26","IGI",610570,615850,"+","LINF_260022300","hypothetical protein - conserved"
"LinJ.26","IGI",963546,965382,"+","LINF_260030300","hypothetical protein - conserved"
"LinJ.31","IGI",467712,473693,"-","LINF_310018000","hypothetical protein - conserved"
"LinJ.14","IGI",525806,531306,"+","LINF_140017700","Cold-shock' DNA-binding domain containing protein - putative"
"LinJ.31","IGI",1185342,1191356,"-","LINF_310031400","helicase-like protein"
"LinJ.35","IGI",1960632,1964227,"+","LINF_350057900","tRNA (guanine-N(7)-)-methyltransferase - putative"
"LinJ.01","IGI",78248,80339,"-","LINF_010008000","acidocalcisomal exopolyphosphatase - putative"
"LinJ.10","IGI",552170,552366,"-","LINF_100020000","anticodon:gccgcc|aaGly"
"LinJ.33","IGI",1507991,1514523,"+","LINF_330042200","beta prime cop protein - putative"
"LinJ.15","IGI",425129,434651,"-","LINF_150017200","hypothetical protein - conserved"
"LinJ.18","IGI",648436,654485,"+","LINF_180020500","hypothetical protein - conserved"
"LinJ.34","IGI",230671,242988,"+","LINF_340011100","leucine-rich repeat protein - putative"
"LinJ.11","IGI",366704,368062,"+","LINF_110015200","rRNA"
"LinJ.26","IGI",148325,152765,"-","LINF_260010600","hypothetical protein - conserved"
"LinJ.22","IGI",139559,142473,"-","LINF_220008600","hypothetical protein - conserved"
"LinJ.36","IGI",795647,798419,"+","LINF_360027000","hypothetical protein - conserved"
"LinJ.17","IGI",351658,352701,"+","LINF_170013600","anticodon:agcagc|aaAla"
"LinJ.12","IGI",146415,152898,"+","LINF_120008600","CCR4-NOT transcription complex subunit 2 - putative"
"LinJ.17","IGI",538479,544974,"+","LINF_170018100","cysteine peptidase - Clan CA - family C19 - putative"
"LinJ.24","IGI",781492,787297,"-","LINF_240026800","transketolase"
"LinJ.17","IGI",378107,381444,"-","LINF_170014300","hypothetical protein - conserved"
"LinJ.36","IGI",1586757,1597917,"+","LINF_360049800","phosphoglycerate mutase family member 5 - putative"
"LinJ.15","IGI",258883,266911,"+","LINF_150013300","hypothetical protein"
"LinJ.06","IGI",380523,384898,"+","LINF_060014300","dihydrofolate reductase-thymidylate synthase"
"LinJ.32","IGI",1493992,1498829,"+","LINF_320046100","AUT2/APG4/ATG4 cysteine peptidase - putative"
"LinJ.35","IGI",1581388,1584160,"+","LINF_350047500","RNA polymerase III RPC4 - putative"
"LinJ.25","IGI",387881,393574,"+","LINF_250016400","hypothetical protein - conserved"
"LinJ.31","IGI",1416653,1419077,"-","LINF_310037700","nucleoporin (NUP54/57) - putative"
"LinJ.34","IGI",369432,376030,"+","LINF_340013900","Transcription factor Pcc1 - putative"
"LinJ.03","IGI",98334,101392,"+","LINF_030008200","DDRGK domain containing protein - putative"
"LinJ.08","IGI",300841,309446,"+","LINF_080012200","Amastin surface glycoprotein - putative"
"LinJ.34","IGI",92683,98328,"+","LINF_340007800","Pyridine nucleotide-disulphide oxidoreductase - putative"
"LinJ.27","IGI",959992,964254,"-","LINF_270027900","hypothetical protein - conserved"
"LinJ.33","IGI",244464,246201,"+","LINF_330013000","paraflagellar rod component - putative"
"LinJ.20","IGI",564458,566630,"+","LINF_200017600","Domain of unknown function (DUF1935) - putative"
"LinJ.36","IGI",2134642,2136501,"-","LINF_360063900","branch point binding protein - putative"
"LinJ.28","IGI",674329,679328,"-","LINF_280023800","hypothetical protein - conserved"
"LinJ.07","IGI",60136,69969,"-","LINF_070006700","protein kinase - putative"
"LinJ.08","IGI",320953,325364,"+","LINF_080012600","tuzin - putative"
"LinJ.06","IGI",261706,273463,"+","LINF_060012600","hypothetical protein - conserved"
"LinJ.36","IGI",1885262,1887213,"+","LINF_360057000","PIG-P - putative"
"LinJ.34","IGI",1346132,1350210,"+","LINF_340037100","hypothetical protein - conserved"
"LinJ.10","IGI",560649,567162,"+","LINF_100020600","Protein of unknown function (DUF1861) - putative"
"LinJ.23","IGI",110703,117477,"+","LINF_230008400","hypothetical protein - conserved"
"LinJ.30","IGI",1084281,1086088,"-","LINF_300035400","hypothetical protein - conserved"
"LinJ.17","IGI",579299,586016,"+","LINF_170019100","hypothetical protein - conserved"
"LinJ.35","IGI",1511593,1519710,"+","LINF_350045500","MAP kinase kinase-like protein"
"LinJ.35","IGI",1992833,1998338,"+","LINF_350059400","hypothetical protein - conserved"
"LinJ.06","IGI",471868,474104,"+","LINF_060017100","WD domain - G-beta repeat - putative"
"LinJ.36","IGI",1514689,1519057,"+","LINF_360047600","hypothetical protein - conserved"
"LinJ.31","IGI",1365020,1367659,"-","LINF_310036000","Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter - putative"
"LinJ.28","IGI",1164286,1168562,"-","LINF_280037500","phosphate transporter - putative"
"LinJ.10","IGI",184378,192374,"+","LINF_100009400","pteridine transporter (truncated) - putative"
"LinJ.20","IGI",680636,685551,"-","LINF_200020800","TBC1 domain family member 20/GTPase - putative"
"LinJ.21","IGI",308457,312956,"+","LINF_210014800","hypothetical protein - conserved"
"LinJ.26","IGI",340921,357270,"+","LINF_260016100","TROVE domain/WD domain - G-beta repeat - putative"
"LinJ.24","IGI",738719,741196,"-","LINF_240025200","hypothetical protein - conserved"
"LinJ.01","IGI",83746,85704,"+","LINF_010008400","Uncharacterised protein family (UPF0041) - putative"
"LinJ.35","IGI",1026846,1031331,"-","LINF_350032400","QA-SNARE protein putative"
"LinJ.23","IGI",181114,183953,"+","LINF_230010100","hypothetical protein"
"LinJ.30","IGI",492894,498122,"+","LINF_300019850","ama1 protein - putative"
"LinJ.19","IGI",400753,410784,"+","LINF_190015200","4-coumarate:coa ligase-like protein"
"LinJ.25","IGI",179559,188671,"-","LINF_250010600","Scd6-like Sm domain containing protein - putative"
"LinJ.27","IGI",1108073,1109363,"+","LINF_270032000","hypothetical protein - conserved"
"LinJ.13","IGI",457106,467146,"-","LINF_130018400","hypothetical protein - conserved"
"LinJ.35","IGI",646875,652257,"-","LINF_350022100","cyclophilin 14 - putative"
"LinJ.25","IGI",233758,244289,"-","LINF_250012300","hypothetical protein - conserved"
"LinJ.33","IGI",696899,700662,"+","LINF_330024200","hypothetical protein - conserved"
"LinJ.36","IGI",1774345,1778065,"+","LINF_360054200","Mitochondrial N(5)-glutamine methyltransferase MTQ1 - putative"
"LinJ.28","IGI",1170108,1175799,"-","LINF_280037700","hypothetical protein - conserved"
"LinJ.05","IGI",181362,183737,"+","LINF_050010500","LSM domain containing protein - putative"
"LinJ.30","IGI",175442,177851,"-","LINF_300010500","nuclear cap binding protein - putative"
"LinJ.32","IGI",1024817,1035809,"-","LINF_320033300","cysteine desulfhydrase"
"LinJ.05","IGI",154073,160373,"+","LINF_050009800","monocarboxylate transporter-like protein"
"LinJ.27","IGI",712740,719072,"+","LINF_270022650","diacylglycerol acyltransferase - putative"
"LinJ.06","IGI",61911,67140,"-","LINF_060007000","hypothetical protein - conserved"
"LinJ.21","IGI",699443,701525,"-","LINF_210026000","calcineurin b subunit"
"LinJ.15","IGI",476762,480286,"-","LINF_150019000","tryparedoxin peroxidase"
"LinJ.32","IGI",1347928,1353329,"+","LINF_320041200","chloride channel protein - putative"
"LinJ.17","IGI",291946,297578,"-","LINF_170012000","hypothetical protein - conserved"
"LinJ.30","IGI",1310039,1313719,"+","LINF_300041800","ATP synthase - epsilon chain - putative"
"LinJ.32","IGI",719114,723112,"-","LINF_320024400","hypothetical protein - conserved"
"LinJ.15","IGI",197181,198224,"-","LINF_150011400","hypothetical protein - conserved"
"LinJ.34","IGI",196445,204201,"+","LINF_340010400","Amastin surface glycoprotein - putative"
"LinJ.20","IGI",244471,248221,"+","LINF_200012000","hypothetical protein - conserved"
"LinJ.36","IGI",35091,39668,"-","LINF_360006100","hypothetical protein - conserved"
"LinJ.31","IGI",1006318,1012590,"-","LINF_310027600","hypothetical protein - conserved"
"LinJ.21","IGI",111960,114415,"+","LINF_210008900","Protein of unknown function - DUF607 - putative"
"LinJ.06","IGI",22567,29313,"-","LINF_060005500","hypothetical protein - conserved"
"LinJ.27","IGI",286535,297124,"+","LINF_270012700","amino acid transporter aATP11 - putative"
"LinJ.23","IGI",688342,692173,"+","LINF_230023350","aminoacyclase - putative"
"LinJ.29","IGI",384825,391016,"+","LINF_290015800","hypothetical protein - conserved"
"LinJ.19","IGI",361488,364703,"+","LINF_190014000","ATG8/AUT7/APG8/PAZ2 - putative"
"LinJ.28","IGI",30489,33076,"+","LINF_280006000","proteasome beta 3 subunit - putative"
"LinJ.34","IGI",88628,92409,"+","LINF_340007600","hypothetical protein - conserved"
"LinJ.17","IGI",48428,51499,"-","LINF_170007100","elongation factor 1-alpha"
"LinJ.18","IGI",607678,620144,"+","LINF_180019800","chaperone DNAJ protein - putative"
"LinJ.36","IGI",131670,137210,"-","LINF_360009800","hypothetical protein - conserved"
"LinJ.35","IGI",826768,831429,"+","LINF_350027400","kinetoplastid membrane protein-11"
"LinJ.19","IGI",6354,9402,"-","LINF_190005400","40S ribosomal protein S2"
"LinJ.36","IGI",565068,570463,"-","LINF_360021200","hypothetical protein - conserved"
"LinJ.16","IGI",304334,309027,"-","LINF_160013900","hypothetical protein - conserved"
"LinJ.32","IGI",697496,710122,"-","LINF_320023900","protein kinase - putative"
"LinJ.29","IGI",1250017,1252602,"+","LINF_290036000","hypothetical protein - conserved"
"LinJ.33","IGI",957729,960240,"+","LINF_330031400","hypothetical protein - conserved"
"LinJ.19","IGI",317303,322008,"+","LINF_190012100","hypothetical protein - conserved"
"LinJ.25","IGI",773709,778150,"-","LINF_250027300","hypothetical protein - conserved"
"LinJ.35","IGI",1474985,1485487,"+","LINF_350045000","U5 snRNA-associated splicing factor"
"LinJ.30","IGI",1067060,1073724,"-","LINF_300034800","phospholipase c-like protein"
"LinJ.23","IGI",590377,595039,"+","LINF_230021300","hypothetical protein - conserved"
"LinJ.18","IGI",345667,357459,"+","LINF_180013700","hypothetical protein - conserved"
"LinJ.19","IGI",638647,649424,"+","LINF_190020800","pre-RNA processing PIH1/Nop17 - putative"
"LinJ.30","IGI",562562,568747,"+","LINF_300021300","hypothetical protein - conserved"
"LinJ.17","IGI",298536,307874,"-","LINF_170012200","hypothetical protein - conserved"
"LinJ.21","IGI",304307,311124,"+","LINF_210014700","metallo-peptidase - Clan MG - Family M24"
"LinJ.35","IGI",1738838,1741565,"+","LINF_350051000","Protein of unknown function (DUF962) - putative"
"LinJ.31","IGI",270414,273319,"-","LINF_310013200","hypothetical protein"
"LinJ.01","IGI",256485,264320,"+","LINF_010013300","potassium channel subunit-like protein"
"LinJ.24","IGI",256014,258991,"+","LINF_240012100","Protein of unknown function (DUF523) - putative"
"LinJ.32","IGI",1329375,1332693,"+","LINF_320040800","hypothetical protein - conserved"
"LinJ.22","IGI",317353,323601,"-","LINF_220012800","A2 protein"
"LinJ.16","IGI",638534,642893,"+","LINF_160021700","hypothetical protein - conserved"
"LinJ.30","IGI",361623,369322,"+","LINF_300016500","WW domain containing protein - putative"
"LinJ.22","IGI",716789,728808,"+","LINF_220022500","hypothetical protein - conserved"
"LinJ.36","IGI",315253,325927,"+","LINF_360014200","hypothetical protein - conserved"
"LinJ.21","IGI",497934,507207,"-","LINF_210020300","hypothetical protein - conserved"
"LinJ.36","IGI",2541392,2545114,"-","LINF_360075200","methylenetetrahydrofolate reductase - putative"
"LinJ.19","IGI",69733,75121,"+","LINF_190007200","GNL3L/Grn1 putative GTPase - putative"
"LinJ.26","IGI",625531,628836,"+","LINF_260022600","hypothetical protein - conserved"
"LinJ.27","IGI",93944,99353,"+","LINF_270008500","MP44 - putative"
"LinJ.10","IGI",446139,449679,"-","LINF_100015900","hypothetical protein - conserved"
"LinJ.36","IGI",1411291,1416993,"-","LINF_360044100","hypothetical protein - conserved"
"LinJ.16","IGI",657033,660615,"+","LINF_160022300","WD domain - G-beta repeat - putative"
"LinJ.33","IGI",303465,314688,"+","LINF_330014800","NLI interacting factor-like phosphatase - putative"
"LinJ.06","IGI",457308,461849,"+","LINF_060016700","hypothetical protein - conserved"
"LinJ.26","IGI",1017306,1019883,"+","LINF_260032000","hypothetical protein - conserved"
"LinJ.25","IGI",1,5870,"-","LINF_250005000","beta galactofuranosyl transferase"
"LinJ.15","IGI",254741,258174,"+","LINF_150013100","Signal peptidase subunit - putative"
"LinJ.29","IGI",77125,80113,"-","LINF_290007200","hypothetical protein - conserved"
"LinJ.31","IGI",1037477,1045577,"-","LINF_310028500","CRAL/TRIO domain containing protein - putative"
"LinJ.25","IGI",644592,649485,"-","LINF_250022800","diacylglycerol acyltransferase - putative"
"LinJ.05","IGI",460409,461610,"+","LINF_050019300","snoRNA"
"LinJ.14","IGI",199629,205905,"-","LINF_140010800","ion transport protein-like protein"
"LinJ.34","IGI",1833285,1837093,"+","LINF_340051800","Double RNA binding domain protein 7"
"LinJ.34","IGI",305491,327899,"+","LINF_340012400","hypothetical protein"
"LinJ.30","IGI",786534,805243,"-","LINF_300027300","RNA-binding protein - putative"
"LinJ.05","IGI",454999,455934,"+","LINF_050018200","snoRNA"
"LinJ.34","IGI",505865,506023,"+","LINF_340017200","anticodon:catcat"
"LinJ.28","IGI",980028,982552,"+","LINF_280031800","ribosomal protein S29 - putative"
"LinJ.22","IGI",503144,514690,"+","LINF_220017000","Zinc finger - C3HC4 type (RING finger) containing protein - putative"
"LinJ.31","IGI",19758,24673,"-","LINF_310005600","helicase-like protein"
"LinJ.04","IGI",435707,447104,"-","LINF_040017000","hypothetical protein - conserved"
"LinJ.29","IGI",745652,748923,"-","LINF_290022000","hypothetical protein - conserved"
"LinJ.33","IGI",1240970,1254582,"+","LINF_330038300","hypothetical protein - conserved"
"LinJ.20","IGI",131034,136313,"+","LINF_200008800","hypothetical protein"
"LinJ.13","IGI",647422,650821,"-","LINF_130022300","pyrroline-5-carboxylate reductase"
"LinJ.32","IGI",1080614,1084885,"-","LINF_320034700","hypothetical protein"
"LinJ.21","IGI",176023,179623,"-","LINF_210011300","hypothetical protein - conserved"
"LinJ.25","IGI",414363,418909,"-","LINF_250017100","DNAj-like protein"
"LinJ.21","IGI",142624,147625,"+","LINF_210010000","hypothetical protein - conserved"
"LinJ.22","IGI",122988,127202,"-","LINF_220008200","SEP domain containing protein - putative"
"LinJ.36","IGI",1124270,1126658,"-","LINF_360034700","Pentapeptide repeats (9 copies) - putative"
"LinJ.32","IGI",1151980,1155800,"-","LINF_320036500","tubulin-tyrosine ligase-like protein"
"LinJ.25","IGI",692230,696781,"-","LINF_250024400","enoyl-CoA reductase - putative"
"LinJ.36","IGI",223694,250408,"+","LINF_360012900","zinc finger protein family member - putative"
"LinJ.31","IGI",812094,819274,"-","LINF_310023800","3-ketoacyl-CoA thiolase-like protein - putative"
"LinJ.36","IGI",1285507,1288731,"-","LINF_360039700","ADP-ribosylation factor GTPase activating protein - putative"
"LinJ.30","IGI",346412,348967,"+","LINF_300016200","RF-1 domain containing protein - putative"
"LinJ.19","IGI",445722,460142,"+","LINF_190016100","hypothetical protein - conserved"
"LinJ.06","IGI",55647,59005,"-","LINF_060006700","HD domain containing protein - putative"
"LinJ.19","IGI",582943,590656,"+","LINF_190019100","glycerol uptake protein - putative"
"LinJ.04","IGI",445786,449516,"-","LINF_040017100","tRNA nucleotidyltransferase - putative"
"LinJ.35","IGI",1838039,1840610,"+","LINF_350054600","hypothetical protein - conserved"
"LinJ.31","IGI",1521090,0,"+","LINF_310041000","phosphoglycan beta 1 -3 galactosyltransferase 4"
"LinJ.34","IGI",794676,800757,"-","LINF_340023900","amastin-like surface protein - putative"
"LinJ.04","IGI",194758,204319,"-","LINF_040010100","hypothetical protein - conserved"
"LinJ.30","IGI",696829,699398,"+","LINF_300024600","C2H2 type zinc-finger (2 copies) - putative"
"LinJ.19","IGI",417986,422916,"+","LINF_190015500","tRNA pseudouridine synthase A-like protein"
"LinJ.32","IGI",1076856,1082674,"-","LINF_320034600","hypothetical protein - conserved"
"LinJ.30","IGI",1184190,1189264,"+","LINF_300038200","ATP-dependent RNA helicase - putative"
"LinJ.19","IGI",617999,625762,"+","LINF_190020100","hypothetical protein - conserved"
"LinJ.23","IGI",379747,388915,"-","LINF_230015600","Putative serine esterase (DUF676) - putative"
"LinJ.20","IGI",342884,346262,"+","LINF_200013500","hypothetical protein - conserved"
"LinJ.27","IGI",118726,122340,"+","LINF_270009200","heat shock protein DNAJ - putative"
"LinJ.18","IGI",473786,483130,"+","LINF_180017000","Zinc finger - C3HC4 type (RING finger) containing protein - putative"
"LinJ.29","IGI",292865,297451,"-","LINF_290013100","hypothetical protein - conserved"
"LinJ.26","IGI",896110,900594,"+","LINF_260028700","WD domain - G-beta repeat - putative"
"LinJ.10","IGI",4551,11505,"-","LINF_100005100","pteridine transporter (truncated) - putative"
"LinJ.35","IGI",1164475,1170597,"-","LINF_350035800","nucleic acid binding protein - putative"
"LinJ.04","IGI",175585,180395,"-","LINF_040009650","hypothetical protein - conserved"
"LinJ.11","IGI",246532,254533,"+","LINF_110012200","Protein Associated with Differentiation - putative"
"LinJ.27","IGI",276996,280093,"+","LINF_270012400","hypothetical protein - conserved"
"LinJ.14","IGI",602151,608278,"+","LINF_140020100","tyrosyl-tRNA synthetase - putative"
"LinJ.21","IGI",382116,384287,"+","LINF_210016600","Aminoacyl-tRNA editing domain containing protein - putative"
"LinJ.09","IGI",227313,230075,"+","LINF_090011500","Histidine phosphatase superfamily (branch 1) -  putative"
"LinJ.35","IGI",1851481,1864343,"+","LINF_350055000","zinc finger protein family member - putative"
"LinJ.32","IGI",541445,546990,"-","LINF_320019600","hypothetical protein - conserved"
"LinJ.11","IGI",1,3575,"+","LINF_110005000","hypothetical protein - conserved"
"LinJ.06","IGI",402182,406275,"+","LINF_060014900","hypothetical protein - conserved"
"LinJ.21","IGI",231979,232934,"+","LINF_210013100","Domain of unknown function (DUF543) - putative"
"LinJ.30","IGI",1126681,1135219,"-","LINF_300036700","S-adenosylmethionine decarboxylase"
"LinJ.31","IGI",1093404,1104021,"-","LINF_310029800","hypothetical protein - conserved"
"LinJ.33","IGI",476234,489134,"+","LINF_330019100","pumilio protein 6 - putative"
"LinJ.29","IGI",521592,525864,"+","LINF_290018900","hypothetical protein - conserved"
"LinJ.31","IGI",57544,59216,"-","LINF_310007400","hypothetical protein - conserved"
"LinJ.07","IGI",281573,284333,"+","LINF_070011600","hypothetical protein - conserved"
"LinJ.16","IGI",16361,21042,"-","LINF_160005800","Galactose oxidase - central domain/Kelch motif/Domain of unknown function (DUF4110) - putative"
"LinJ.29","IGI",1120384,1129314,"+","LINF_290032100","3'5'-cyclic nucleotide phosphodiesterase - putative"
"LinJ.34","IGI",567151,574656,"-","LINF_340018900","ATP-dependent RNA helicase-like protein"
"LinJ.30","IGI",728865,737914,"+","LINF_300025700","hypothetical protein - conserved"
"LinJ.31","IGI",794354,797832,"-","LINF_310022800","Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain containing protein - putative"
"LinJ.13","IGI",284494,291049,"-","LINF_130013300","hypothetical protein - conserved"
"LinJ.36","IGI",2142328,2145959,"-","LINF_360064300","L-2-hydroxyglutarate dehydrogenase - mitochondrial - putative"
"LinJ.30","IGI",755685,762260,"-","LINF_300026700","protein kinase - putative"
"LinJ.25","IGI",174118,186525,"-","LINF_250010500","ABC transporter - mitochondrial - putative"
"LinJ.35","IGI",525857,531228,"+","LINF_350019000","threonyl-tRNA synthetase - putative"
"LinJ.36","IGI",1710551,1721021,"+","LINF_360052600","predicted C2 domain protein"
"LinJ.29","IGI",409219,416020,"+","LINF_290016400","KU70 protein - putative"
"LinJ.29","IGI",1051660,1057279,"-","LINF_290030200","hypothetical protein - conserved"
"LinJ.27","IGI",544108,548656,"-","LINF_270018000","Retinoic acid induced 16-like protein - putative"
"LinJ.17","IGI",389259,391987,"-","LINF_170014700","hypothetical protein"
"LinJ.05","IGI",170635,175067,"+","LINF_050010300","nuclear receptor binding factor-like protein"
"LinJ.36","IGI",652723,655665,"-","LINF_360022900","proteasome subunit beta type-5 - putative"
"LinJ.08","IGI",417233,421422,"-","LINF_080014800","cysteine peptidase B (CPB)"
"LinJ.15","IGI",137138,141504,"+","LINF_150009000","RNA pseudouridylate synthase - putative"
"LinJ.28","IGI",99908,102839,"+","LINF_280008100","hypothetical protein - conserved"
"LinJ.28","IGI",296883,301943,"+","LINF_280013700","RNA binding protein rbp16 - putative"
"LinJ.15","IGI",444531,448998,"-","LINF_150017600","40S ribosomal protein S3 - putative"
"LinJ.20","IGI",398873,404408,"+","LINF_200015000","hypothetical protein - conserved"
"LinJ.35","IGI",246927,250562,"+","LINF_350011600","vacuolar ATP synthase subunit d - putative"
"LinJ.30","IGI",47342,50870,"-","LINF_300006600","leucine-rich repeat protein - putative"
"LinJ.17","IGI",146613,151189,"-","LINF_170009000","NADH-ubiquinone oxidoreductase - mitochondrial - putative"
"LinJ.05","IGI",156809,162670,"+","LINF_050009900","hypothetical protein - conserved"
"LinJ.24","IGI",501312,506807,"+","LINF_240019200","Zinc finger - C3HC4 type (RING finger)/Ring finger domain/zinc-RING finger domain/EF-hand domain pair/EF-hand domain/EF hand/Secreted protein acidic and rich in cysteine Ca binding region containing protein - putative"
"LinJ.16","IGI",119101,124045,"-","LINF_160008700","hypothetical protein - conserved"
