"seqid","type","start","end","strand","ID","description"
"TcChr11-P","IGI",310868,315356,"-","TcCLB.511245.230","Domain of unknown function (DUF4201), putative"
"TcChr38-P","IGI",929395,935550,"-","TcCLB.508435.60","mucin TcMUCII, putative"
"TcChr34-P","IGI",195506,200425,"-","TcCLB.508257.250","hypothetical protein, conserved"
"TcChr4-P","IGI",48986,51756,"-","TcCLB.507681.100","ATP-binding cassette protein, putative"
"TcChr10-P","IGI",331290,334506,"-","TcCLB.506855.140","vesicle-associated membrane protein, putative"
"TcChr32-P","IGI",34649,36196,"-","TcCLB.503605.20","retrotransposon hot spot (RHS) protein, putative"
"TcChr38-P","IGI",981808,990177,"-","TcCLB.510713.90","trans-sialidase, Group V, putative"
"TcChr27-P","IGI",725360,727780,"+","TcCLB.510303.280","hypothetical protein"
"TcChr23-P","IGI",535960,538176,"+","TcCLB.507801.60","pre-mRNA splicing factor 19, putative"
"TcChr19-P","IGI",482534,489287,"-","TcCLB.505071.30","Serine/threonine-protein kinase NEK14, putative"
"TcChr36-P","IGI",726989,728213,"+","TcCLB.508153.720","hypothetical protein, conserved"
"TcChr23-P","IGI",563221,567724,"+","TcCLB.510081.21","ATP-dependent DEAD/H RNA helicase (pseudogene), putative"
"TcChr41-P","IGI",1050402,1055424,"-","TcCLB.511255.160","trans-sialidase (pseudogene), putative"
"TcChr3-P","IGI",25178,28251,"-","TcCLB.510819.20","hypothetical protein, conserved"
"TcChr13-P","IGI",399823,403054,"-","TcCLB.511825.66","hypothetical protein, conserved"
"TcChr24-P","IGI",482819,488027,"-","TcCLB.509525.410","Mucin-associated surface protein (MASP) (pseudogene)"
"TcChr20-P","IGI",51908,53345,"-","TcCLB.506581.10","dolicholphosphate-mannose synthase, putative"
"TcChr40-P","IGI",482242,486256,"+","TcCLB.511287.60","hypothetical protein, conserved"
"TcChr2-P","IGI",38964,40916,"-","TcCLB.507601.130","Zinc finger, C3HC4 type (RING finger), putative"
"TcChr38-P","IGI",576477,580286,"+","TcCLB.510697.25","surface protease GP63 (pseudogene), putative"
"TcChr24-P","IGI",692595,693301,"+","TcCLB.511237.50","40S ribosomal protein S33, putative"
"TcChr39-P","IGI",1692136,1695024,"-","TcCLB.506999.110","hypothetical protein, conserved"
"TcChr30-P","IGI",696104,697803,"-","TcCLB.510439.10","heat shock protein 70, putative"
"TcChr34-P","IGI",496878,500224,"-","TcCLB.508689.40","hypothetical protein, conserved"
"TcChr5-P","IGI",165532,167374,"-","TcCLB.508059.20","hypothetical protein, conserved"
"TcChr37-P","IGI",990279,992509,"+","TcCLB.509647.110","hypothetical protein, conserved"
"TcChr36-P","IGI",263346,265178,"+","TcCLB.506485.10","hypothetical protein, conserved"
"TcChr15-P","IGI",88262,90055,"+","TcCLB.511865.19","frataxin-like, mitochondrial precursor, putative"
"TcChr37-P","IGI",384086,387104,"+","TcCLB.509793.60","hypothetical protein, conserved"
"TcChr14-P","IGI",182196,185039,"+","TcCLB.511847.70","hypothetical protein, conserved"
"TcChr26-P","IGI",723840,724859,"-","TcCLB.509875.204","hypothetical protein, conserved"
"TcChr9-P","IGI",28069,43139,"-","TcCLB.505997.160","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr22-P","IGI",302341,304840,"+","TcCLB.507221.80","5'-3' exoribonuclease C, putative (fragment)"
"TcChr38-P","IGI",1204657,1214322,"+","TcCLB.510483.20","Mucin-associated surface protein (MASP), subgroup S099"
"TcChr35-P","IGI",184606,188499,"-","TcCLB.504085.60","UDP-galactose transporter"
"TcChr6-P","IGI",65568,68326,"-","TcCLB.510885.80","hypothetical protein, conserved"
"TcChr4-P","IGI",86312,87477,"-","TcCLB.509715.26","hypothetical protein, conserved"
"TcChr31-P","IGI",844903,848377,"+","TcCLB.504223.20","amino acid permease, putative"
"TcChr39-P","IGI",837559,838637,"-","TcCLB.507773.34","60S ribosomal protein L37, putative"
"TcChr13-P","IGI",158423,160203,"-","TcCLB.509207.90","pyrroline-5-carboxylate reductase, putative"
"TcChr41-P","IGI",519072,520673,"-","TcCLB.505171.100","prefoldin subunit, putative"
"TcChr38-P","IGI",743149,745536,"+","TcCLB.507071.120","Mucin-associated surface protein (MASP), subgroup S070"
"TcChr41-P","IGI",217754,223517,"+","TcCLB.509029.70","leucine-rich repeat protein, putative"
"TcChr32-P","IGI",212587,213910,"-","TcCLB.509039.40","hypothetical protein"
"TcChr37-P","IGI",239187,241430,"+","TcCLB.508231.74","poly(A)-specific ribonuclease PARN, putative"
"TcChr39-P","IGI",389769,393749,"-","TcCLB.506629.230","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr17-P","IGI",138305,140917,"-","TcCLB.511767.10","trans-sialidase, putative"
"TcChr33-P","IGI",174122,175235,"-","TcCLB.509337.28","hypothetical protein, conserved (pseudogene)"
"TcChr13-P","IGI",111318,112994,"-","TcCLB.511809.40","hypothetical protein, conserved"
"TcChr20-P","IGI",118776,120283,"+","TcCLB.506583.30","ubiquitin-like protein, putative"
"TcChr12-P","IGI",264335,266244,"-","TcCLB.507623.80","hypothetical protein, conserved"
"TcChr35-P","IGI",513522,515945,"+","TcCLB.506819.40","NADH dehydrogenase subunit NI2M, putative"
"TcChr16-P","IGI",425193,429115,"+","TcCLB.506807.39","hypothetical protein, conserved (fragment)"
"TcChr37-P","IGI",332661,334352,"+","TcCLB.509791.20","OTU-like cysteine protease, putative"
"TcChr38-P","IGI",247163,248374,"+","TcCLB.503947.11","surface protease GP63, putative (fragment)"
"TcChr23-P","IGI",289882,292103,"-","TcCLB.504157.60","hypothetical protein, conserved"
"TcChr37-P","IGI",759332,766720,"-","TcCLB.509105.50","hypothetical protein"
"TcChr37-P","IGI",59562,67335,"-","TcCLB.507723.41","trans-sialidase (pseudogene), putative"
"TcChr20-P","IGI",21606,23107,"-","TcCLB.508625.120","leucine carboxyl methyltransferase, putative"
"TcChr25-P","IGI",524783,530629,"+","TcCLB.511921.130","hypothetical protein, conserved (pseudogene)"
"TcChr30-P","IGI",731927,734170,"-","TcCLB.509119.30","hypothetical protein, conserved"
"TcChr5-P","IGI",10495,11938,"+","TcCLB.508945.20","hypothetical protein, conserved (pseudogene)"
"TcChr29-P","IGI",301819,305426,"-","TcCLB.508887.10","hypothetical protein, conserved (pseudogene)"
"TcChr17-P","IGI",316114,321345,"-","TcCLB.511757.45","C/D small nucleolar RNA (snoRNA), TB5C1C1"
"TcChr41-P","IGI",2306487,2312600,"-","TcCLB.510355.250","hypothetical protein, conserved"
"TcChr38-P","IGI",741867,744185,"+","TcCLB.507071.110","hypothetical protein"
"TcChr36-P","IGI",86583,88080,"-","TcCLB.508409.199","hypothetical protein, conserved"
"TcChr41-P","IGI",1156974,1161926,"+","TcCLB.506987.10","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr13-P","IGI",336654,339519,"+","TcCLB.511821.40","Pseudokinase, putative"
"TcChr22-P","IGI",432713,435448,"-","TcCLB.509461.30","SET domain containing protein, putative"
"TcChr24-P","IGI",51362,55347,"-","TcCLB.508139.135","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr22-P","IGI",329443,336320,"+","TcCLB.509329.31","trans-sialidase, putative"
"TcChr41-P","IGI",117596,119462,"+","TcCLB.509023.90","Domain of unknown function (DUF4586), putative"
"TcChr39-P","IGI",1483686,1487422,"+","TcCLB.510659.140","hypothetical protein, conserved (pseudogene)"
"TcChr17-P","IGI",182299,186086,"-","TcCLB.509179.110","NUC130/3NT domain/SDA1, putative"
"TcChr30-P","IGI",339414,342335,"+","TcCLB.510131.90","hypothetical protein, conserved"
"TcChr30-P","IGI",174519,177711,"-","TcCLB.508817.160","Trichohyalin, putative"
"TcChr6-P","IGI",340102,341252,"-","TcCLB.509429.100","PITH domain-containing protein"
"TcChr30-P","IGI",651479,653887,"+","TcCLB.508827.120","ADP-ribosylglycohydrolase, putative"
"TcChr16-P","IGI",421194,425406,"+","TcCLB.506807.30","DnaJ domain containing protein, putative"
"TcChr23-P","IGI",342650,348543,"-","TcCLB.508441.30","CMGC/CLK family protein kinase, putative"
"TcChr15-P","IGI",237613,241400,"-","TcCLB.509437.170","hypothetical protein"
"TcChr25-P","IGI",796417,802590,"+","TcCLB.508573.120","dispersed gene family protein 1 (DGF-1), putative"
"TcChr40-P","IGI",333075,336409,"-","TcCLB.507031.140","hypothetical protein, conserved (pseudogene)"
"TcChr37-P","IGI",254703,256330,"+","TcCLB.508231.50","legume-like lectin, putative"
"TcChr24-P","IGI",447763,453851,"+","TcCLB.509527.154","Mucin-associated surface protein (MASP) (pseudogene)"
"TcChr1-P","IGI",46143,48054,"+","TcCLB.505037.50","small GTP-binding protein RAB6, putative"
"TcChr35-P","IGI",802496,816687,"+","TcCLB.510727.9","hypothetical protein, conserved (fragment)"
"TcChr11-P","IGI",177490,182246,"-","TcCLB.511239.30","von Willebrand factor type A domain containing protein, putative"
"TcChr30-P","IGI",71482,72922,"-","TcCLB.509471.86","histone H3, putative"
"TcChr37-P","IGI",400171,403055,"+","TcCLB.509795.60","pseudouridine synthase TruD, putative"
"TcChr32-P","IGI",172539,174412,"-","TcCLB.511491.80","mitogen activated protein kinase 4, putative"
"TcChr27-P","IGI",811658,814118,"+","TcCLB.508173.160","thioredoxin, putative"
"TcChr34-P","IGI",983419,985655,"-","TcCLB.506201.20","60S ribosomal protein L13a, putative"
"TcChr14-P","IGI",243014,247107,"+","TcCLB.511855.10","trans-sialidase, putative"
"TcChr35-P","IGI",263883,269944,"-","TcCLB.511025.10","dynein light intermediate chain, putative"
"TcChr25-P","IGI",808512,821001,"+","TcCLB.508573.39","dispersed gene family protein 1 (DGF-1), putative"
"TcChr16-P","IGI",478313,485814,"+","TcCLB.510635.10","trans-sialidase, Group VII, putative"
"TcChr30-P","IGI",349226,352278,"+","TcCLB.506587.10","hypothetical protein, conserved"
"TcChr22-P","IGI",124751,126768,"+","TcCLB.510947.30","hypothetical protein, conserved"
"TcChr21-P","IGI",135154,148562,"-","TcCLB.509109.80","hypothetical protein, conserved"
"TcChr14-P","IGI",299118,302387,"-","TcCLB.511857.10","hypothetical protein, conserved"
"TcChr13-P","IGI",466057,468124,"+","TcCLB.511827.60","ccr4-not transcription complex subunit"
"TcChr10-P","IGI",424009,425971,"-","TcCLB.510519.90","hypothetical protein, conserved"
"TcChr37-P","IGI",158493,161791,"+","TcCLB.506247.330","2,3-bisphosphoglycerate-independent phosphoglycerate mutase, putative"
"TcChr19-P","IGI",314384,315806,"-","TcCLB.503727.10","centrin, putative"
"TcChr39-P","IGI",1767175,1768428,"+","TcCLB.509671.168","hypothetical protein, conserved"
"TcChr16-P","IGI",473259,476407,"+","TcCLB.508401.90","N-acetyltransferase complex ARD1 subunit (pseudogene), putative"
"TcChr7-P","IGI",207746,214083,"+","TcCLB.506445.60","mitochondrial DNA topoisomerase II, putative"
"TcChr30-P","IGI",331067,334054,"+","TcCLB.510131.44","hypothetical protein, conserved"
"TcChr6-P","IGI",345138,347343,"-","TcCLB.509429.70","hypothetical protein"
"TcChr37-P","IGI",1297474,1300070,"+","TcCLB.503431.60","acid phosphatase, putative"
"TcChr41-P","IGI",1977945,1990159,"+","TcCLB.508221.87","retrotransposon hot spot protein 3 (RHS3), putative (pseudogene)"
"TcChr37-P","IGI",877714,879557,"+","TcCLB.424123.10","hypothetical protein, conserved (pseudogene)"
"TcChr28-P","IGI",637632,639080,"+","TcCLB.510629.430","prefoldin subunit, putative"
"TcChr37-P","IGI",352481,356140,"+","TcCLB.509791.100","hypothetical protein, conserved"
"TcChr37-P","IGI",425593,426815,"+","TcCLB.509797.20","hypothetical protein, conserved"
"TcChr21-P","IGI",437927,441836,"+","TcCLB.511661.20","hypothetical protein, conserved"
"TcChr10-P","IGI",86380,90603,"+","TcCLB.506977.80","Nucleolar protein 91, putative"
"TcChr30-P","IGI",745585,746347,"-","TcCLB.511671.70","glucosamine 6-phosphate N-acetyltransferase, putative"
"TcChr31-P","IGI",779217,783094,"+","TcCLB.509237.20","hypothetical protein, conserved"
"TcChr37-P","IGI",493623,495032,"+","TcCLB.504079.3","mitochondrial chaperone BCS1, putative (fragment)"
"TcChr19-P","IGI",280315,283805,"-","TcCLB.503731.9","hypothetical protein (fragment)"
"TcChr24-P","IGI",541768,549070,"-","TcCLB.509525.150","mucin TcMUCII, putative"
"TcChr9-P","IGI",324129,330406,"+","TcCLB.506475.130","hypothetical protein, conserved"
"TcChr31-P","IGI",344546,351754,"+","TcCLB.503461.20","per-hexamer repeat protein 5, putative"
"TcChr28-P","IGI",71016,75045,"+","TcCLB.506793.70","COG4 transport protein, putative"
"TcChr40-P","IGI",462068,464756,"+","TcCLB.511287.180","Associated kinase of Tb14-3-3, putative"
"TcChr25-P","IGI",265436,267786,"-","TcCLB.507491.50","hypothetical protein, conserved"
"TcChr16-P","IGI",217850,220065,"+","TcCLB.509745.40","hypothetical protein, conserved"
"TcChr7-P","IGI",171552,173972,"+","TcCLB.509945.10","ERAD-associated E3 ubiquitin-protein ligase HRD1, putative"
"TcChr35-P","IGI",684810,688853,"+","TcCLB.506425.100","hypothetical protein, conserved"
"TcChr13-P","IGI",95642,98574,"-","TcCLB.511807.280","hypothetical protein, conserved"
"TcChr27-P","IGI",829891,832535,"+","TcCLB.508173.80","hypothetical protein, conserved"
"TcChr39-P","IGI",436005,441691,"-","TcCLB.444777.29","intraflagellar transport protein 88, putative (fragment)"
"TcChr33-P","IGI",820949,826859,"+","TcCLB.510039.30","Mucin-associated surface protein (MASP), subgroup S008"
"TcChr36-P","IGI",116485,118802,"-","TcCLB.510651.20","hypothetical protein, conserved"
"TcChr10-P","IGI",492104,497001,"+","TcCLB.507499.90","trans-sialidase (pseudogene), putative"
"TcChr11-P","IGI",379014,381486,"+","TcCLB.511249.80","hypothetical protein, conserved"
"TcChr38-P","IGI",916886,921226,"+","TcCLB.508435.15","hypothetical protein"
"TcChr30-P","IGI",709149,710188,"-","TcCLB.510437.30","hypothetical protein, conserved"
"TcChr16-P","IGI",75813,77749,"+","TcCLB.509753.60","Mucin-associated surface protein (MASP), subgroup S106"
"TcChr17-P","IGI",606715,610407,"+","TcCLB.508919.110","hypothetical protein, conserved"
"TcChr12-P","IGI",181859,185581,"+","TcCLB.506149.20","AKAP7 2'5' RNA ligase-like domain containing protein, putative"
"TcChr25-P","IGI",495950,498821,"+","TcCLB.511919.10","Mucin-associated surface protein (MASP)"
"TcChr34-P","IGI",703219,704801,"+","TcCLB.473709.10","trans-sialidase, putative (fragment)"
"TcChr30-P","IGI",7514,14727,"-","TcCLB.508577.10","trans-sialidase (pseudogene), putative"
"TcChr23-P","IGI",427160,428279,"-","TcCLB.509317.29","hypothetical protein"
"TcChr28-P","IGI",737143,743193,"+","TcCLB.509223.80","trans-sialidase (pseudogene), putative"
"TcChr38-P","IGI",394685,398411,"+","TcCLB.468803.10","surface protease GP63, putative"
"TcChr35-P","IGI",145300,147675,"-","TcCLB.511031.20","SHQ1 protein, putative"
"TcChr41-P","IGI",981362,988861,"+","TcCLB.508873.510","Mucin-associated surface protein (MASP)"
"TcChr33-P","IGI",469906,481445,"+","TcCLB.508501.40","mucin TcMUCII, putative"
"TcChr36-P","IGI",322720,329259,"+","TcCLB.509999.40","COPII coat assembly protein sec16, putative"
"TcChr29-P","IGI",170790,173293,"-","TcCLB.506279.100","hypothetical protein"
"TcChr39-P","IGI",1284821,1286607,"+","TcCLB.508461.450","hypothetical protein, conserved"
"TcChr18-P","IGI",163035,167294,"-","TcCLB.511233.70","Nucleoporin NUP119"
"TcChr31-P","IGI",161885,163406,"+","TcCLB.507897.10","hypothetical protein, conserved"
"TcChr16-P","IGI",535003,537679,"-","TcCLB.506975.30","amidohydrolase, putative"
"TcChr15-P","IGI",308284,312346,"-","TcCLB.467287.20","LMBR1-like membrane protein, putative"
"TcChr40-P","IGI",2017023,2022235,"+","TcCLB.508527.20","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr29-P","IGI",642204,644720,"+","TcCLB.508879.4","protein kinase C substrate protein, heavy chain, putative"
"TcChr36-P","IGI",665448,668979,"+","TcCLB.508153.400","Serine/threonine-protein kinase NEK7, putative"
"TcChr16-P","IGI",193888,196434,"+","TcCLB.509747.90","hypothetical protein, conserved"
"TcChr39-P","IGI",1610189,1611165,"-","TcCLB.510655.150","Spt4/RpoE2 zinc finger, putative"
"TcChr13-P","IGI",343973,347474,"+","TcCLB.511821.80","hypothetical protein, conserved"
"TcChr34-P","IGI",294241,295313,"-","TcCLB.508695.10","hypothetical protein, conserved"
"TcChr29-P","IGI",585949,588506,"-","TcCLB.508879.190","RNA pseudouridylate synthase, putative"
"TcChr41-P","IGI",66046,80035,"-","TcCLB.511477.40","dispersed gene family protein 1 (DGF-1, pseudogene), putative"
"TcChr10-P","IGI",203315,208140,"+","TcCLB.509695.110","hypothetical protein, conserved"
"TcChr34-P","IGI",55506,58661,"-","TcCLB.508111.30","Glutamate dehydrogenase (NAD(P)(+))"
"TcChr31-P","IGI",472184,473988,"+","TcCLB.510087.90","hypothetical protein, conserved"
"TcChr36-P","IGI",935775,937121,"-","TcCLB.510943.30","hypothetical protein, conserved"
"TcChr36-P","IGI",39339,45809,"-","TcCLB.510649.24","membrane associated protein, putative (fragment)"
"TcChr26-P","IGI",118044,121813,"+","TcCLB.511903.40","3-hydroxy-3-methylglutaryl-CoA synthase, putative"
"TcChr38-P","IGI",285746,289570,"+","TcCLB.506955.198","hypothetical protein"
"TcChr41-P","IGI",1775363,1782672,"+","TcCLB.508221.970","Mucin-associated surface protein (MASP), subgroup S065"
"TcChr35-P","IGI",228433,229661,"-","TcCLB.503839.5","chloride channel protein, putative"
"TcChr11-P","IGI",280551,282315,"-","TcCLB.511245.100","hypothetical protein, conserved"
"TcChr3-P","IGI",71895,78389,"+","TcCLB.510821.20","hypothetical protein, conserved"
"TcChr30-P","IGI",772875,779022,"+","TcCLB.511667.140","trans-sialidase (pseudogene), putative"
"TcChr40-P","IGI",1090009,1095120,"+","TcCLB.506333.19","kinesin, putative (fragment)"
"TcChr30-P","IGI",64492,67626,"+","TcCLB.503993.30","surface protease GP63, putative"
"TcChr32-P","IGI",561297,563644,"+","TcCLB.511507.120","hypothetical protein, conserved"
"TcChr4-P","IGI",2543,13228,"-","TcCLB.402857.20","hypothetical protein"
"TcChr38-P","IGI",824286,826310,"+","TcCLB.510701.31","hypothetical protein"
"TcChr22-P","IGI",288451,290053,"+","TcCLB.509331.74","hypothetical protein, conserved"
"TcChr19-P","IGI",215196,225217,"-","TcCLB.503735.10","hypothetical protein, conserved"
"TcChr14-P","IGI",260746,264568,"-","TcCLB.511855.80","hypothetical protein, conserved"
"TcChr34-P","IGI",965664,967646,"-","TcCLB.507159.30","hypothetical protein, conserved"
"TcChr5-P","IGI",44607,47153,"-","TcCLB.511367.80","hypothetical protein, conserved"
"TcChr21-P","IGI",233124,239768,"-","TcCLB.507059.20","trans-sialidase, Group V, putative"
"TcChr10-P","IGI",452283,453927,"-","TcCLB.504069.50","peroxin 14, putative"
"TcChr40-P","IGI",1731006,1734538,"+","TcCLB.510419.30","hypothetical protein"
"TcChr32-P","IGI",761267,763277,"-","TcCLB.511523.4","hypothetical protein, conserved"
"TcChr32-P","IGI",219183,221001,"-","TcCLB.504071.110","ama1 protein, putative"
"TcChr3-P","IGI",2502,4759,"-","TcCLB.508531.10","glycine dehydrogenase (pseudogene), putative"
"TcChr33-P","IGI",929459,931109,"+","TcCLB.503925.100","hypothetical protein, conserved"
"TcChr41-P","IGI",143789,148303,"+","TcCLB.509023.200","cdc2-related kinase 12"
"TcChr33-P","IGI",81843,85020,"-","TcCLB.510155.115","hypothetical protein, conserved"
"TcChr40-P","IGI",1812305,1816844,"-","TcCLB.508267.10","hypothetical protein, conserved"
"TcChr38-P","IGI",1011972,1017215,"-","TcCLB.510715.20","trans-sialidase, Group V, putative"
"TcChr24-P","IGI",375303,377808,"+","TcCLB.508741.180","hypothetical protein, conserved"
"TcChr25-P","IGI",47513,51491,"-","TcCLB.507203.9","dispersed gene family protein 1 (DGF-1), putative"
"TcChr5-P","IGI",159670,162277,"-","TcCLB.510121.190","hypothetical protein, conserved"
"TcChr5-P","IGI",36174,41504,"-","TcCLB.511367.50","Tetratricopeptide repeat, putative"
"TcChr21-P","IGI",147944,149384,"-","TcCLB.509109.90","hypothetical protein, conserved"
"TcChr18-P","IGI",319096,322281,"+","TcCLB.508247.149","dispersed gene family protein 1 (DGF-1), putative"
"TcChr17-P","IGI",470182,478182,"+","TcCLB.508909.270","ATPase family associated with various cellular activities (AAA), putative"
"TcChr40-P","IGI",736132,738015,"-","TcCLB.511277.370","phosphatidic acid phosphatase, putative"
"TcChr27-P","IGI",355044,356835,"-","TcCLB.511163.30","NGG1 interacting factor 3, putative"
"TcChr38-P","IGI",997274,1008895,"-","TcCLB.510713.160","trans-sialidase, Group V, putative"
"TcChr21-P","IGI",644090,0,"+","TcCLB.507779.30","dispersed gene family protein 1 (DGF-1), putative"
"TcChr32-P","IGI",292141,293409,"+","TcCLB.509047.70","hypothetical protein, conserved"
"TcChr33-P","IGI",182097,183065,"+","TcCLB.504797.20","hypothetical protein, conserved"
"TcChr16-P","IGI",354813,358174,"+","TcCLB.506155.80","hypothetical protein, conserved"
"TcChr33-P","IGI",156781,160336,"-","TcCLB.504231.30","hypothetical protein, conserved"
"TcChr12-P","IGI",296489,299628,"-","TcCLB.509561.80","plectin-like protein, putative"
"TcChr9-P","IGI",177074,182788,"+","TcCLB.507949.210","trans-sialidase, Group II, putative"
"TcChr40-P","IGI",447412,449452,"+","TcCLB.511289.59","multiprotein-bridging factor 1, putative"
"TcChr10-P","IGI",45919,52032,"-","TcCLB.508637.63","hypothetical protein, conserved"
"TcChr23-P","IGI",164889,168764,"-","TcCLB.503417.40","hypothetical protein"
"TcChr34-P","IGI",555918,558726,"+","TcCLB.506559.530","protein phosphatase 2C, putative"
"TcChr37-P","IGI",947622,949365,"+","TcCLB.504021.60","hypothetical protein, conserved"
"TcChr28-P","IGI",821171,824890,"+","TcCLB.507167.140","trans-sialidase (pseudogene), putative"
"TcChr22-P","IGI",318510,326974,"+","TcCLB.507219.20","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr34-P","IGI",812220,816805,"+","TcCLB.504253.30","hypothetical protein, conserved"
"TcChr35-P","IGI",401643,404827,"+","TcCLB.508707.40","hypothetical protein, conserved"
"TcChr9-P","IGI",404245,406414,"-","TcCLB.508999.110","hypothetical protein"
"TcChr16-P","IGI",148932,150951,"+","TcCLB.506337.160","NADH-ubiquinone oxidoreductase complex I subunit, putative"
"TcChr38-P","IGI",80502,88627,"+","TcCLB.506959.140","hypothetical protein, conserved"
"TcChr14-P","IGI",54163,58545,"-","TcCLB.506177.50","hypothetical protein, conserved"
"TcChr39-P","IGI",27407,32502,"-","TcCLB.504109.80","Putative intraflagellar transport protein F6"
"TcChr15-P","IGI",37215,38985,"-","TcCLB.507775.40","hypothetical protein, conserved"
"TcChr19-P","IGI",240647,251704,"-","TcCLB.509607.20","hypothetical protein, conserved"
"TcChr25-P","IGI",604406,605996,"+","TcCLB.511925.40","hypothetical protein, conserved"
"TcChr14-P","IGI",83742,85989,"-","TcCLB.503395.10","hypothetical protein, conserved"
"TcChr28-P","IGI",101259,101491,"+","TcCLB.506791.44","C/D small nucleolar RNA (snoRNA), TB10C3C3"
"TcChr16-P","IGI",515272,517662,"-","TcCLB.508405.20","TBC1 domain family member 20/GTPase, putative"
"TcChr10-P","IGI",196532,202888,"+","TcCLB.509695.90","intraflagellar transport protein 172, putative"
"TcChr39-P","IGI",1832331,1837448,"+","TcCLB.506241.30","trans-sialidase, Group II, putative"
"TcChr31-P","IGI",447611,450668,"+","TcCLB.508015.30","hypothetical protein"
"TcChr37-P","IGI",286941,292316,"+","TcCLB.506355.80","flagellum transition zone component, putative"
"TcChr27-P","IGI",425830,428158,"+","TcCLB.511153.80","hypothetical protein"
"TcChr30-P","IGI",380691,383032,"-","TcCLB.510903.60","prenyltransferase, putative"
"TcChr26-P","IGI",776854,779669,"+","TcCLB.509875.25","trans-sialidase (pseudogene), putative"
"TcChr7-P","IGI",223830,227636,"+","TcCLB.506445.110","High-affinity thymidine transporter"
"TcChr30-P","IGI",50543,51916,"-","TcCLB.508577.150","hypothetical protein, conserved"
"TcChr41-P","IGI",1992619,1994528,"+","TcCLB.508221.52","hypothetical protein"
"TcChr31-P","IGI",683247,685982,"+","TcCLB.441923.10","UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
"TcChr22-P","IGI",301050,302547,"+","TcCLB.509331.9","5'-3' exoribonuclease C, putative (fragment)"
"TcChr35-P","IGI",709812,711159,"+","TcCLB.503987.60","hypothetical protein, conserved"
"TcChr20-P","IGI",136905,141652,"+","TcCLB.506007.10","MP24, putative"
"TcChr16-P","IGI",248085,248282,"+","TcCLB.506275.116","C/D small nucleolar RNA (snoRNA), TB11C2C1"
"TcChr39-P","IGI",13202,15936,"-","TcCLB.504109.150","elongation factor, putative"
"TcChr12-P","IGI",412758,416465,"-","TcCLB.466593.19","hypothetical protein, conserved"
"TcChr4-P","IGI",169313,182501,"+","TcCLB.506001.50","Mucin-associated surface protein (MASP), subgroup S008"
"TcChr36-P","IGI",605609,608775,"-","TcCLB.508153.100","acyltransferase, putative"
"TcChr32-P","IGI",892312,896976,"+","TcCLB.506835.80","CAS/CSE/importin domain protein, putative"
"TcChr32-P","IGI",885654,887121,"+","TcCLB.506835.50","hypothetical protein"
"TcChr21-P","IGI",451050,452928,"+","TcCLB.511661.70","hypothetical protein, conserved"
"TcChr40-P","IGI",693991,696802,"-","TcCLB.511277.580","RNA-binding protein 29, putative"
"TcChr9-P","IGI",425500,440892,"-","TcCLB.508999.180","tRNA-Glu:anticodon CTC"
"TcChr32-P","IGI",700273,701441,"-","TcCLB.432677.20","heat shock 70 kDa protein, mitochondrial precursor, putative (fragment)"
"TcChr22-P","IGI",27243,30304,"-","TcCLB.509725.126","N-acetyltransferase complex ARD1 subunit (pseudogene), putative"
"TcChr40-P","IGI",1995401,2004038,"+","TcCLB.508479.50","trans-sialidase (pseudogene), putative"
"TcChr35-P","IGI",41950,43569,"-","TcCLB.508521.70","Mucin-associated surface protein (MASP) (pseudogene)"
"TcChr31-P","IGI",520088,521393,"+","TcCLB.511389.140","Protein of unknown function DUF84, putative"
"TcChr16-P","IGI",393869,405727,"+","TcCLB.459061.10","trans-sialidase, putative"
"TcChr4-P","IGI",30449,32714,"-","TcCLB.507681.200","serine carboxypeptidase S28, putative"
"TcChr28-P","IGI",77011,79985,"+","TcCLB.506793.50","hypothetical protein, conserved"
"TcChr22-P","IGI",509848,517343,"+","TcCLB.509859.10","hypothetical protein, conserved"
"TcChr35-P","IGI",990126,992923,"-","TcCLB.511725.250","chaperonin containing t-complex protein, putative"
"TcChr36-P","IGI",288472,290072,"+","TcCLB.442495.10","Flagellar Member 6 (fragment)"
"TcChr16-P","IGI",408682,410943,"+","TcCLB.510423.60","hypothetical protein, conserved"
"TcChr22-P","IGI",534774,536863,"+","TcCLB.504003.70","S-adenosyl-methyltransferase mraW-like protein, putative"
"TcChr21-P","IGI",618520,621131,"+","TcCLB.509721.20","hypothetical protein, conserved"
"TcChr13-P","IGI",267578,274153,"+","TcCLB.511817.220","kinesin, putative"
"TcChr35-P","IGI",823172,825208,"+","TcCLB.427789.30","NAD+ synthase, putative"
"TcChr27-P","IGI",664216,665368,"+","TcCLB.476733.29","serine-threonine dehydratase, putative"
"TcChr37-P","IGI",214836,218733,"+","TcCLB.508231.180","hypothetical protein, conserved"
"TcChr17-P","IGI",413128,414754,"+","TcCLB.508909.50","Putative methyltransferase, putative"
