"seqid","type","start","end","strand","ID","description"
"Tbg972_03","IGI",498010,500813,"-","Tbg972.3.2180","KIF-1 binding protein C terminal, putative"
"Tbg972_11","IGI",3385089,3388906,"-","Tbg972.11.14280","ribonucleoside-diphosphate reductase small chain"
"Tbg972_07","IGI",1364459,1368737,"-","Tbg972.7.5650","hypothetical protein, conserved"
"Tbg972_10","IGI",2963280,2965741,"-","Tbg972.10.15300","hypothetical protein, conserved"
"Tbg972_10","IGI",368140,375674,"-","Tbg972.10.1820","hypothetical protein, conserved"
"Tbg972_09","IGI",1787793,1794513,"-","Tbg972.9.8410","Flagellar Member 5"
"Tbg972_11","IGI",3500726,3503331,"-","Tbg972.11.14740","hypothetical protein, conserved"
"Tbg972_08","IGI",62399,67681,"-","Tbg972.8.250","cation-transporting ATPase, putative"
"Tbg972_10","IGI",847391,850780,"+","Tbg972.10.4350","hypothetical protein, conserved"
"Tbg972_10","IGI",285023,286830,"-","Tbg972.10.1440","hypothetical protein, conserved"
"Tbg972_01","IGI",38462,41207,"-","Tbg972.1.180","phosphatidylinositol-4-phosphate 5-kinase related"
"Tbg972_07","IGI",1096211,1100626,"+","Tbg972.7.4410","RNA-editing complex protein"
"Tbg972_10","IGI",2049427,2054627,"+","Tbg972.10.10430","Vps54-like protein, putative"
"Tbg972_11","IGI",1033131,1037768,"+","Tbg972.11.4120","nucleobase/nucleoside transporter, putative"
"Tbg972_07","IGI",1348960,1350428,"-","Tbg972.7.5590","hypothetical protein, conserved"
"Tbg972_08","IGI",124888,130484,"-","Tbg972.8.460","hypothetical protein, conserved"
"Tbg972_11","IGI",338132,343323,"+","Tbg972.11.1300","hypothetical protein, conserved"
"Tbg972_10","IGI",96119,99633,"+","Tbg972.10.570","hypothetical protein, conserved"
"Tbg972_11","IGI",3999899,4003919,"-","Tbg972.11.17110","cytosolic coat protein, putative"
"Tbg972_02","IGI",556070,560349,"-","Tbg.972.2.2710","hypothetical protein, conserved"
"Tbg972_08","IGI",1247470,1249085,"+","Tbg972.8.4730","hypothetical protein, conserved"
"Tbg972_10","IGI",297313,300875,"-","Tbg972.10.1510","Domain of unknown function (DUF4042), putative"
"Tbg972_11","IGI",3275108,3279775,"+","Tbg972.11.13830","hypothetical protein, conserved"
"Tbg972_08","IGI",1178036,1182412,"-","Tbg972.8.4520","amino acid transporter, putative"
"Tbg972_10","IGI",1390825,1394753,"-","Tbg972.10.7080","predicted RanGDP binding protein"
"Tbg972_02","IGI",629383,630324,"-","Tbg.972.2.3090","hypothetical protein, conserved"
"Tbg972_08","IGI",1248061,1251036,"+","Tbg972.8.4740","hypothetical protein, conserved"
"Tbg972_11","IGI",3528285,3531757,"-","Tbg972.11.14890","hypothetical protein, conserved"
"Tbg972_09","IGI",1878622,1884212,"-","Tbg972.9.8900","hypothetical protein, conserved"
"Tbg972_02","IGI",434304,436766,"-","Tbg.972.2.2190","hypothetical protein, conserved"
"Tbg972_11","IGI",1522897,1524342,"+","Tbg972.11.6070","hypothetical protein, conserved"
"Tbg972_11","IGI",2763256,2767544,"+","Tbg972.11.11740","hypothetical protein, conserved"
"Tbg972_09","IGI",385394,389519,"-","Tbg972.9.1560","protein kinase, putative"
"Tbg972_02","IGI",220829,240635,"+","Tbg.972.2.1200","hypothetical protein, conserved"
"Tbg972_11","IGI",1602729,1605390,"+","Tbg972.11.6430","chaperone protein DnaJ, putative"
"Tbg972_03","IGI",431202,435404,"-","Tbg972.3.1880","hypothetical protein, conserved"
"Tbg972_11","IGI",4233800,4235264,"-","Tbg972.11.18090","nucleoside diphosphate kinase, putative"
"Tbg972_02","IGI",704554,707306,"+","Tbg.972.2.3620","hypothetical protein, conserved"
"Tbg972_11","IGI",3265463,3266701,"+","Tbg972.11.13770","hypothetical protein, conserved"
"Tbg972_09","IGI",598436,600219,"+","Tbg972.9.2650","radical SAM domain protein, putative"
"Tbg972_08","IGI",420028,423710,"-","Tbg972.8.1340","phosphatidylglycerolphosphate synthase, mitochondrial, putative"
"Tbg972_10","IGI",2873344,2874924,"-","Tbg972.10.14820","hypothetical protein, conserved"
"Tbg972_11","IGI",2454111,2456697,"+","Tbg972.11.10110","p21-C-terminal region-binding protein, putative"
"Tbg972_01","IGI",736456,0,"+","Tbg972.1.3370","expression site-associated gene 1 (ESAG1) protein, putative"
"Tbg972_10","IGI",3493196,3504286,"+","Tbg972.10.18030","Complex 1 protein (LYR family), putative"
"Tbg972_10","IGI",1719203,1727669,"+","Tbg972.10.8680","delta-6 fatty acid desaturase, putative"
"Tbg972_03","IGI",928333,932322,"+","Tbg972.3.4090","tryparedoxin 1, putative (pseudogene)"
"Tbg972_07","IGI",29388,30950,"+","Tbg972.7.160","cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
"Tbg972_10","IGI",3730808,3732658,"+","Tbg972.10.19130","anaphase promoting complex, subunit 10-like protein, putative"
"Tbg972_02","IGI",160822,167364,"-","Tbg.972.2.890","Glycerophosphoryl diester phosphodiesterase family, putative"
"Tbg972_08","IGI",1855134,1859128,"+","Tbg972.8.7480","protein kinase, putative"
"Tbg972_08","IGI",1401598,1404993,"+","Tbg972.8.5420","amino acid permease 24, putative"
"Tbg972_10","IGI",2858731,2860267,"+","Tbg972.10.14730","ribulose-5-phosphate 3-epimerase, putative"
"Tbg972_11","IGI",3523971,3526118,"-","Tbg972.11.14860","hypothetical protein, conserved"
"Tbg972_09","IGI",819439,822805,"+","Tbg972.9.3570","hypothetical protein"
"Tbg972_11","IGI",543492,544526,"+","Tbg972.11.2120","hypothetical protein, conserved"
"Tbg972_04","IGI",1341482,1344564,"-","Tbg972.4.5250","T. brucei spp.-specific protein"
"Tbg972_07","IGI",161096,171132,"-","Tbg972.7.770","telomerase-associated protein, putative"
"Tbg972_11","IGI",981895,983210,"+","Tbg972.11.3870","hypothetical protein, conserved"
"Tbg972_03","IGI",941350,943943,"+","Tbg972.3.4180","hypothetical protein, conserved"
"Tbg972_06","IGI",1068533,1071187,"+","Tbg972.6.4520","hypothetical protein, conserved"
"Tbg972_10","IGI",3885804,3890361,"-","Tbg972.10.19910","hypothetical protein, conserved"
"Tbg972_05","IGI",155888,163783,"-","Tbg972.5.600","hypothetical protein, conserved"
"Tbg972_03","IGI",1387743,1392376,"+","Tbg972.3.6100","serine/threonine protein kinase RIO1, putative"
"Tbg972_03","IGI",1258245,1261753,"+","Tbg972.3.5540","hypothetical protein, conserved"
"Tbg972_01","IGI",161823,174526,"+","Tbg972.1.740","conserved protein, unknown function"
"Tbg972_03","IGI",170909,173000,"+","Tbg972.3.690","frataxin-like, mitochondrial precursor, putative"
"Tbg972_10","IGI",1900078,1901688,"-","Tbg972.10.9600","hypothetical protein, conserved"
"Tbg972_04","IGI",204072,208039,"-","Tbg972.4.890","hypothetical protein, conserved"
"Tbg972_11","IGI",4209699,4211836,"-","Tbg972.11.17980","prefoldin subunit, putative"
"Tbg972_08","IGI",2121194,2126098,"+","Tbg972.8.8390","conserved protein"
"Tbg972_10","IGI",2284412,2287437,"+","Tbg972.10.11740","serine/threonine kinase, putative"
"Tbg972_03","IGI",900319,903223,"+","Tbg972.3.3950","hypothetical protein, conserved"
"Tbg972_03","IGI",453847,462325,"-","Tbg972.3.1990","hypothetical protein, conserved"
"Tbg972_04","IGI",138677,142088,"-","Tbg972.4.580","hypothetical protein, conserved"
"Tbg972_11","IGI",1479470,1481378,"+","Tbg972.11.5900","hypothetical protein, conserved"
"Tbg972_08","IGI",1805362,1807058,"+","Tbg972.8.7250","hypothetical protein, conserved"
"Tbg972_09","IGI",343664,345429,"-","Tbg972.9.1290","hypothetical protein"
"Tbg972_02","IGI",47180,48542,"+","Tbg.972.2.340","hypothetical protein, conserved"
"Tbg972_03","IGI",1,4529,"+","Tbg972.3.10","variant surface glycoprotein (VSG), putative, pseudogene"
"Tbg972_09","IGI",48966,51761,"-","Tbg972.9.270","serine/threonine protein phosphatase, putative"
"Tbg972_11","IGI",178696,180401,"+","Tbg972.11.860","T. brucei spp.-specific protein"
"Tbg972_03","IGI",1297574,1303423,"+","Tbg972.3.5700","PSP1 C-terminal conserved region, putative"
"Tbg972_11","IGI",2918823,2921940,"+","Tbg972.11.12340","hypothetical protein, conserved"
"Tbg972_10","IGI",3471653,3473066,"-","Tbg972.10.17870","RPS2"
"Tbg972_11","IGI",106684,112317,"-","Tbg972.11.510","ABC transporter, mitochondrial, putative"
"Tbg972_11","IGI",3541915,3544577,"-","Tbg972.11.14930","hypothetical protein, conserved"
"Tbg972_01","IGI",723895,728098,"+","Tbg972.1.3280","Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
"Tbg972_10","IGI",3503946,3506561,"+","Tbg972.10.18040","hypothetical protein, conserved"
"Tbg972_11","IGI",4378418,4382949,"-","Tbg972.11.18710","zinc-finger of a C2HC-type, putative"
"Tbg972_05","IGI",296562,300180,"+","Tbg972.5.1360","ubiquitin-conjugating enzyme E2, putative"
"Tbg972_10","IGI",483276,487655,"+","Tbg972.10.2450","protein kinase, putative"
"Tbg972_10","IGI",3573442,3577290,"+","Tbg972.10.18450","hypothetical protein, conserved"
"Tbg972_10","IGI",1302281,1307805,"+","Tbg972.10.6590","hypothetical protein, conserved"
"Tbg972_09","IGI",1231989,1235042,"-","Tbg972.9.5650","glyceraldehyde-3-phosphate dehydrogenase, putative"
"Tbg972_11","IGI",119482,121707,"-","Tbg972.11.590","hypothetical protein, conserved"
"Tbg972_09","IGI",1811412,1815449,"-","Tbg972.9.8520","hypothetical protein, conserved"
"Tbg972_09","IGI",1511531,1515506,"+","Tbg972.9.7100","hypothetical protein, conserved"
"Tbg972_11","IGI",1762106,1763123,"-","Tbg972.11.7110","40S ribosomal protein S5, putative"
"Tbg972_09","IGI",1870257,1873726,"-","Tbg972.9.8860","hypothetical protein, conserved"
"Tbg972_06","IGI",413017,416951,"-","Tbg972.6.1670","N-acetyltransferase B complex (NatB) non catalytic subunit, putative"
"Tbg972_03","IGI",1253266,1255994,"+","Tbg972.3.5520","hypothetical protein, conserved"
"Tbg972_11","IGI",3559486,3561792,"-","Tbg972.11.15010","hypothetical protein, conserved"
"Tbg972_08","IGI",1285554,1287738,"+","Tbg972.8.4890","hypothetical protein, conserved"
"Tbg972_08","IGI",771837,776004,"+","Tbg972.8.2970","hypothetical protein, conserved"
"Tbg972_08","IGI",603742,606232,"+","Tbg972.8.2190","Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
"Tbg972_11","IGI",2338091,2342725,"+","Tbg972.11.9610","haloacid dehalogenase-like hydrolase, putative"
"Tbg972_01","IGI",370070,372915,"+","Tbg972.1.1480","histone H3, putative"
"Tbg972_07","IGI",1719684,1725258,"-","Tbg972.7.7160","Ring finger domain containing protein, putative"
"Tbg972_10","IGI",3322579,3324287,"-","Tbg972.10.17160","uracil-DNA glycosylase, putative"
"Tbg972_01","IGI",483689,485607,"+","Tbg972.1.2030","septum formation protein MAF homologue, putative"
"Tbg972_09","IGI",940261,942457,"-","Tbg972.9.4160","ADP-ribosylation factor, putative"
"Tbg972_03","IGI",1250126,1252129,"+","Tbg972.3.5500","signal peptide peptidase, putative"
"Tbg972_06","IGI",22286,24216,"+","Tbg972.6.100","T. brucei spp.-specific protein"
"Tbg972_10","IGI",874147,878652,"+","Tbg972.10.4440","RNA editing 3' exouridylylase MP99"
"Tbg972_11","IGI",3877190,3882063,"-","Tbg972.11.16550","PSP1 C-terminal conserved region, putative"
"Tbg972_05","IGI",1306410,1311079,"+","Tbg972.5.6220","hypothetical protein"
"Tbg972_11","IGI",2561318,2564431,"-","Tbg972.11.10590","TFIIH basal transcription factor subunit"
"Tbg972_07","IGI",1103047,1113941,"+","Tbg972.7.4470","tc40 antigen-like, putative"
"Tbg972_09","IGI",1004122,1008246,"-","Tbg972.9.4450","hypothetical protein, conserved"
"Tbg972_06","IGI",101095,102665,"-","Tbg972.6.400","dephospho-CoA kinase, putative"
"Tbg972_03","IGI",119514,121612,"-","Tbg972.3.460","flap endonuclease-1 (FEN-1), putative"
"Tbg972_09","IGI",1497082,1502381,"+","Tbg972.9.7020","Fusaric acid resistance protein-like, putative"
"Tbg972_11","IGI",2200571,2219406,"-","Tbg972.11.9090","trans-sialidase, putative"
"Tbg972_08","IGI",1844977,1847445,"+","Tbg972.8.7430","inositol polyphosphate 1-phosphatase, putative"
"Tbg972_01","IGI",107602,111865,"+","Tbg972.1.470","conserved protein, unknown function"
"Tbg972_04","IGI",419537,422323,"-","Tbg972.4.1910","ATP-dependent RNA and DNA helicase, mitochondrial, putative"
"Tbg972_10","IGI",1794591,1797987,"-","Tbg972.10.9030","ATP-binding cassette protein, putative"
"Tbg972_11","IGI",4401501,4405385,"-","Tbg972.11.18800","hypothetical protein, conserved"
"Tbg972_11","IGI",3479912,3489346,"-","Tbg972.11.14680","UEV domain/Zinc finger, C3HC4 type (RING finger), putative"
"Tbg972_09","IGI",1038564,1040580,"-","Tbg972.9.4630","hypothetical protein, conserved"
"Tbg972_11","IGI",220074,221019,"+","Tbg972.11.1030","hypothetical protein, conserved"
"Tbg972_03","IGI",1410256,1413149,"+","Tbg972.3.6180","hypothetical protein, conserved"
"Tbg972_11","IGI",893874,896214,"+","Tbg972.11.3610","T-complex protein 1, zeta subunit, putative"
"Tbg972_04","IGI",1139484,1144469,"-","Tbg972.4.4550","receptor-type adenylate cyclase GRESAG 4.4B"
"Tbg972_05","IGI",410598,413014,"-","Tbg972.5.1930","65 kDa invariant surface glycoprotein, putative"
"Tbg972_10","IGI",2740142,2744615,"+","Tbg972.10.14080","chloride channel protein, putative"
"Tbg972_09","IGI",1650457,1653046,"+","Tbg972.9.7730","predicted zinc finger protein"
"Tbg972_10","IGI",2215904,2220788,"+","Tbg972.10.11370","hypothetical protein, conserved"
"Tbg972_11","IGI",2069920,2073798,"+","Tbg972.11.8450","NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit, putative"
"Tbg972_07","IGI",464345,473465,"-","Tbg972.7.2010","retrotransposon hot spot (RHS) protein, putative"
"Tbg972_08","IGI",1164183,1165187,"-","Tbg972.8.4460","hypothetical protein, conserved"
"Tbg972_05","IGI",361478,364610,"+","Tbg972.5.1670","exosome component CSL4, putative"
"Tbg972_07","IGI",1211623,1214287,"-","Tbg972.7.4870","pyridine nucleotide-disulphide oxidoreductase, putative"
"Tbg972_07","IGI",1776350,1778764,"-","Tbg972.7.7360","Zinc finger, C3HC4 type (RING finger), putative"
"Tbg972_03","IGI",1376526,1378738,"+","Tbg972.3.6040","Hsc70-interacting protein (Hip), putative"
"Tbg972_03","IGI",665172,668444,"-","Tbg972.3.2960","hypothetical protein, conserved"
"Tbg972_08","IGI",1467377,1468978,"+","Tbg972.8.5670","hypothetical protein, conserved"
"Tbg972_09","IGI",409843,415284,"+","Tbg972.9.1720","endo-beta-N-acetylglucosaminidase, putative"
"Tbg972_04","IGI",1406931,1407833,"-","Tbg972.4.5530","component of motile flagella 39, putative"
"Tbg972_07","IGI",1611333,1614285,"+","Tbg972.7.6670","conserved protein"
"Tbg972_11","IGI",200962,204238,"+","Tbg972.11.950","isocitrate dehydrogenase, putative"
"Tbg972_11","IGI",494287,497234,"-","Tbg972.11.1840","hypothetical protein, conserved"
"Tbg972_03","IGI",1165683,1176062,"-","Tbg972.3.5130","Right handed beta helix region, putative"
"Tbg972_09","IGI",1284126,1291219,"-","Tbg972.9.5940","small nuclear ribonucleoprotein Sm-F"
"Tbg972_02","IGI",645062,646859,"+","Tbg.972.2.3200","aldo-keto reductase, putative"
"Tbg972_09","IGI",530505,535272,"+","Tbg972.9.2360","T. brucei spp.-specific protein"
"Tbg972_04","IGI",858292,859839,"-","Tbg972.4.3470","ubiquitin-conjugating enzyme E2, putative"
"Tbg972_08","IGI",32970,42978,"-","Tbg972.8.110","N-terminal region of Chorein, a TM vesicle-mediated sorter, putative"
"Tbg972_06","IGI",211740,216066,"-","Tbg972.6.770","hypothetical protein, conserved"
"Tbg972_11","IGI",3172256,3174114,"+","Tbg972.11.13420","hypothetical protein, conserved"
"Tbg972_07","IGI",185817,206425,"-","Tbg972.7.870","Inner arm dynein 5-1"
"Tbg972_04","IGI",572517,574316,"+","Tbg972.4.2310","twinfilin"
"Tbg972_07","IGI",239256,240611,"+","Tbg972.7.1000","40S ribosomal protein S16, putative"
"Tbg972_07","IGI",1180133,1183106,"+","Tbg972.7.4730","hypothetical protein, conserved"
"Tbg972_10","IGI",1526616,1531406,"-","Tbg972.10.7610","MORN repeat containing protein"
"Tbg972_03","IGI",376894,380758,"-","Tbg972.3.1620","leucine-rich repeat protein (LRRP), putative"
"Tbg972_01","IGI",14316,18396,"-","Tbg972.1.70","phosphate-repressible phosphate permease, putative"
"Tbg972_07","IGI",1051326,1055375,"-","Tbg972.7.4260","kinesin K39, putative, (fragment)"
"Tbg972_09","IGI",769247,770594,"+","Tbg972.9.3400","dolichol phosphate-mannose biosynthesis regulatory protein (DPM2), putative"
"Tbg972_06","IGI",464120,469823,"+","Tbg972.6.1950","hypothetical protein, conserved"
"Tbg972_07","IGI",48184,50538,"-","Tbg972.7.290","hypothetical protein, conserved"
"Tbg972_11","IGI",1540786,1543001,"+","Tbg972.11.6170","hypothetical protein, conserved"
"Tbg972_06","IGI",986993,989036,"-","Tbg972.6.4070","hypothetical protein, conserved"
"Tbg972_10","IGI",3431288,3435495,"-","Tbg972.10.17650","root hair defective 3 GTP-binding protein (RHD3), putative"
"Tbg972_09","IGI",1589446,1592433,"+","Tbg972.9.7520","thioredoxin, putative"
"Tbg972_11","IGI",579643,584984,"+","Tbg972.11.2340","cyclic nucleotide-binding domain containing protein, putative"
"Tbg972_08","IGI",1074832,1082964,"-","Tbg972.8.4070","hypothetical protein, conserved"
"Tbg972_11","IGI",3973749,3978356,"-","Tbg972.11.16970","Vitamin B6 photo-protection and homoeostasis, putative"
"Tbg972_09","IGI",1041640,1044820,"-","Tbg972.9.4650","hypothetical protein, conserved"
"Tbg972_11","IGI",3881562,3885316,"-","Tbg972.11.16560","Clustered mitochondria/Translation initiation factor eIF3 subunit 135, putative"
"Tbg972_09","IGI",1400470,1405592,"-","Tbg972.9.6520","protein kinase A catalytic subunit isoform 2"
"Tbg972_09","IGI",862250,863857,"+","Tbg972.9.3750","hypothetical protein, conserved"
"Tbg972_11","IGI",424727,438910,"+","Tbg972.11.1580","receptor-type adenylate cyclase GRESAG"
"Tbg972_09","IGI",574117,578088,"+","Tbg972.9.2540","calcium/potassium channel (CAKC), putative"
"Tbg972_09","IGI",672703,674366,"+","Tbg972.9.2990","E2-like ubiquitin-conjugation enzyme, putative"
"Tbg972_02","IGI",576870,579891,"-","Tbg.972.2.2800","hypothetical protein, conserved"
"Tbg972_04","IGI",538616,543494,"+","Tbg972.4.2160","TPR-repeat-containing chaperone protein DNAJ, putative"
"Tbg972_10","IGI",3755028,3758713,"+","Tbg972.10.19240","mitochondrial carrier protein, putative"
"Tbg972_07","IGI",1269380,1272687,"-","Tbg972.7.5110","Domain of unknown function (DUF4201), putative"
"Tbg972_10","IGI",13736,15088,"+","Tbg972.10.90","ATP synthase F1 subunit gamma protein, putative"
"Tbg972_08","IGI",1533990,1537582,"+","Tbg972.8.5970","cullin, putative"
"Tbg972_10","IGI",305194,308426,"-","Tbg972.10.1540","hypothetical protein, conserved"
"Tbg972_08","IGI",1423825,1427204,"+","Tbg972.8.5530","hypothetical protein, conserved"
"Tbg972_03","IGI",346760,352917,"-","Tbg972.3.1460","casein kinase 1, putative"
"Tbg972_09","IGI",1182327,1192771,"-","Tbg972.9.5410","zinc finger protein, predicted"
"Tbg972_06","IGI",219159,223370,"-","Tbg972.6.800","hypothetical protein, conserved"
"Tbg972_11","IGI",4309614,4313115,"-","Tbg972.11.18400","hypothetical protein, conserved"
"Tbg972_10","IGI",763261,766343,"+","Tbg972.10.3940","DNA primase large subunit, putative"
"Tbg972_10","IGI",3269558,3271497,"-","Tbg972.10.16830","phosphatidic acid phosphatase alpha, putative"
"Tbg972_07","IGI",1418806,1421065,"+","Tbg972.7.5900","SpoU rRNA Methylase family, putative"
"Tbg972_10","IGI",3181160,3185496,"-","Tbg972.10.16330","Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
"Tbg972_06","IGI",983412,984633,"-","Tbg972.6.4040","hypothetical protein, conserved"
"Tbg972_08","IGI",760102,762918,"+","Tbg972.8.2940","T. brucei spp.-specific protein"
"Tbg972_10","IGI",1334543,1338219,"+","Tbg972.10.6730","hypothetical protein, conserved"
"Tbg972_10","IGI",2970264,2976549,"-","Tbg972.10.15350","hypothetical protein, conserved"
"Tbg972_08","IGI",1754243,1762176,"-","Tbg972.8.7020","kinesin, putative"
"Tbg972_11","IGI",4487783,4491333,"-","Tbg972.11.19110","ABC transporter of the mitochondrion, putative"
"Tbg972_04","IGI",1027148,1031683,"-","Tbg972.4.4120","amino acid transporter, putative"
"Tbg972_08","IGI",883692,887412,"-","Tbg972.8.3350","folate transporter, putative"
"Tbg972_01","IGI",719429,720714,"+","Tbg972.1.3250","ribonuclease H1/H2 small subunit, putative"
"Tbg972_03","IGI",522250,523510,"+","Tbg972.3.2330","hypothetical protein, conserved"
"Tbg972_07","IGI",1866759,1875226,"-","Tbg972.7.7720","hypothetical protein, conserved"
"Tbg972_10","IGI",3214558,3218437,"-","Tbg972.10.16540","aquaglyceroporin (small solute channel), putative"
"Tbg972_10","IGI",3376118,3377424,"-","Tbg972.10.17440","hypothetical protein, conserved"
"Tbg972_10","IGI",3173369,3176497,"-","Tbg972.10.16280","protein kinase, putative"
"Tbg972_11","IGI",1044082,1053041,"+","Tbg972.11.4160","adenylosuccinate synthetase, putative"
"Tbg972_04","IGI",64874,66009,"-","Tbg972.4.260","hypothetical protein, conserved"
"Tbg972_11","IGI",2795989,2799467,"+","Tbg972.11.11870","COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative"
"Tbg972_03","IGI",1192980,1196671,"-","Tbg972.3.5200","cdc2-related kinase 10, putative"
"Tbg972_09","IGI",764066,766318,"+","Tbg972.9.3380","hypothetical protein, conserved"
"Tbg972_10","IGI",723182,726921,"+","Tbg972.10.3700","Translation factor GUF1, mitochondrial, putative"
"Tbg972_03","IGI",327594,331566,"-","Tbg972.3.1350","protein kinase, putative"
"Tbg972_10","IGI",2507693,2510206,"-","Tbg972.10.12960","CEP19-like protein, putative"
"Tbg972_06","IGI",281687,283257,"-","Tbg972.6.1060","Uncharacterised protein family (UPF0220), putative"
"Tbg972_09","IGI",1856404,1859952,"-","Tbg972.9.8780","short-chain dehydrogenase, putative"
"Tbg972_07","IGI",348223,350423,"+","Tbg972.7.1530","2OG-Fe(II) oxygenase superfamily, putative"
"Tbg972_11","IGI",3114402,3118076,"+","Tbg972.11.13150","intergrin alpha chain protein, putative"
"Tbg972_09","IGI",1141428,1146183,"-","Tbg972.9.5210","polyadenylate-binding protein 1"
"Tbg972_10","IGI",2931291,2932846,"+","Tbg972.10.15140","T. brucei spp.-specific protein"
"Tbg972_11","IGI",2663689,2669912,"+","Tbg972.11.11200","2-oxoglutarate dehydrogenase E1 component, putative"
"Tbg972_11","IGI",2166693,2171280,"-","Tbg972.11.8940","ribonucleoside-diphosphate reductase large chain"
"Tbg972_07","IGI",800428,802447,"+","Tbg972.7.3200","Prp18 domain containing protein, putative"
"Tbg972_07","IGI",753205,756989,"+","Tbg972.7.3000","Nitrogen permease regulator 2, putative"
"Tbg972_02","IGI",685399,688160,"+","Tbg.972.2.3430","hypothetical protein, conserved"
"Tbg972_11","IGI",2792846,2796388,"+","Tbg972.11.11860","hypothetical protein, conserved"
"Tbg972_10","IGI",2292069,2293015,"+","Tbg972.10.11790","T. brucei spp.-specific protein"
"Tbg972_10","IGI",433585,436660,"+","Tbg972.10.2250","hypothetical protein, conserved"
"Tbg972_11","IGI",4288700,4290637,"-","Tbg972.11.18290","peptidase, putative"
"Tbg972_11","IGI",3912827,3916185,"-","Tbg972.11.16710","coatomer subunit epsilon"
"Tbg972_02","IGI",287833,295352,"+","Tbg.972.2.1500","Gar1/Naf1 RNA binding region, putative"
"Tbg972_11","IGI",743985,748069,"-","Tbg972.11.2900","heat shock protein, mitochondrial precursor, putative"
"Tbg972_11","IGI",3655378,3657196,"+","Tbg972.11.15560","U3 small nucleolar ribonucleoprotein protein IMP3, putative"
"Tbg972_11","IGI",3383181,3385890,"-","Tbg972.11.14270","ribonucleoside-diphosphate reductase small chain"
"Tbg972_10","IGI",2694563,2698256,"+","Tbg972.10.13880","hypothetical protein, conserved"
"Tbg972_09","IGI",65116,66329,"-","Tbg972.9.340","hypothetical protein, conserved"
"Tbg972_10","IGI",910127,914085,"-","Tbg972.10.4590","rRNA dimethyltransferase, putative"
"Tbg972_04","IGI",1349097,1351005,"-","Tbg972.4.5280","hypothetical protein"
"Tbg972_08","IGI",1229108,1233951,"-","Tbg972.8.4690","DNA polymerase alpha catalytic subunit"
"Tbg972_05","IGI",223155,225500,"+","Tbg972.5.980","hypothetical protein, conserved"
"Tbg972_06","IGI",648626,650583,"+","Tbg972.6.2730","phosphopantothenoylcysteine decarboxylase, putative"
"Tbg972_06","IGI",283014,285891,"-","Tbg972.6.1070","hypothetical protein, conserved"
"Tbg972_08","IGI",826033,827521,"+","Tbg972.8.3180","hypothetical protein"
"Tbg972_03","IGI",202247,204708,"+","Tbg972.3.870","Surp module, putative"
"Tbg972_05","IGI",616809,622900,"-","Tbg972.5.3010","hypothetical protein, conserved"
"Tbg972_04","IGI",332827,336243,"-","Tbg972.4.1510","ribosomal RNA processing protein 6, putative"
"Tbg972_02","IGI",423494,429099,"-","Tbg.972.2.2150","beta-ketoacyl synthase family protein, putative"
"Tbg972_01","IGI",356599,362950,"+","Tbg972.1.1410","T. brucei spp.-specific protein"
"Tbg972_03","IGI",100690,104236,"-","Tbg972.3.330","zinc finger protein 2, putative"
"Tbg972_02","IGI",349222,353299,"+","Tbg.972.2.1790","65 kDa invariant surface glycoprotein, putative"
"Tbg972_11","IGI",1523443,1526639,"+","Tbg972.11.6090","signal recognition particle 54 kDa, putative"
"Tbg972_03","IGI",1435195,1437113,"+","Tbg972.3.6250","intraflagellar transport protein 27"
"Tbg972_08","IGI",2060218,2066350,"+","Tbg972.8.8240","receptor-type adenylate cyclase GRESAG 4, putative"
"Tbg972_06","IGI",1027404,1030779,"-","Tbg972.6.4320","RNA-binding protein, putative"
"Tbg972_09","IGI",1653863,1656743,"+","Tbg972.9.7750","prenyl protein specific carboxyl methyltransferase"
"Tbg972_09","IGI",440493,443058,"+","Tbg972.9.1900","Endonuclease/Exonuclease/phosphatase family, putative"
"Tbg972_06","IGI",551861,554176,"+","Tbg972.6.2330","hypothetical protein, conserved"
"Tbg972_08","IGI",1593575,1597574,"+","Tbg972.8.6270","phosphatidylinositol 3-kinase, putative"
"Tbg972_06","IGI",345268,347731,"-","Tbg972.6.1390","hypothetical protein, conserved"
"Tbg972_04","IGI",1257848,1259820,"-","Tbg972.4.4910","hypothetical protein, conserved"
"Tbg972_10","IGI",320070,322616,"-","Tbg972.10.1610","hypothetical protein, conserved"
"Tbg972_11","IGI",3808420,3812755,"+","Tbg972.11.16240","Pseudokinase, putative"
"Tbg972_10","IGI",374055,377987,"-","Tbg972.10.1830","proteasome regulatory non-ATP-ase subunit 5, putative"
"Tbg972_07","IGI",261405,263594,"+","Tbg972.7.1100","trypanothione/tryparedoxin dependent peroxidase 3"
"Tbg972_06","IGI",1060426,1063707,"+","Tbg972.6.4480","cationic amino acid transporter, putative"
"Tbg972_10","IGI",2598180,2600997,"-","Tbg972.10.13410","deoxyribodipyrimidine photo-lyase, putative"
"Tbg972_10","IGI",1948945,1951281,"-","Tbg972.10.9870","ATPase, putative"
